protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
02_egocentric_stress_500,deployable_category_policy,motion_blur_or_low_sharpness,94,127,134,0.8400265433205223,0.8208955223880597,0.8661417322834646,0.842911877394636,110,24,17,0,,0.855809647571717
02_egocentric_stress_500,deployable_category_policy,low_light_or_dim,99,204,205,0.8356756323218834,0.8682926829268293,0.8725490196078431,0.8704156479217605,178,27,26,0,,0.8715900430182211
02_egocentric_stress_500,deployable_category_policy,high_clutter,190,577,608,0.9477164843295798,0.90625,0.9549393414211439,0.929957805907173,551,57,26,0,,0.9438250234005368
02_egocentric_stress_500,deployable_category_policy,outdoor_or_vehicle_scene,18,4,5,0.95,0.8,1.0,0.888888888888889,4,1,0,0,,0.9522222222222223
combined_1000,deployable_category_policy,all_images,1000,2607,2594,0.8999820260755912,0.9105628373168851,0.9060222477943997,0.9082868679100172,2362,232,245,0,,0.9070424617755526
combined_1000,deployable_category_policy,multi_face,556,2446,2432,0.9105631793585812,0.920641447368421,0.9153720359771055,0.9179991799917998,2239,193,207,0,,0.9165557631199106
combined_1000,deployable_category_policy,single_face,161,161,146,0.7247791971241131,0.8424657534246576,0.7639751552795031,0.8013029315960911,123,23,38,0,,0.7811561591731655
combined_1000,deployable_category_policy,no_face,283,0,16,0.0,0.0,0.0,0.0,0,16,0,14,0.950530035335689,0.950530035335689
combined_1000,deployable_category_policy,very_small_or_distant_face,52,97,100,0.8793483714902977,0.86,0.8865979381443299,0.8730964467005077,86,14,11,0,,0.8805627714689412
combined_1000,deployable_category_policy,small_face,229,793,823,0.9212312891326369,0.8967193195625759,0.9306431273644389,0.9133663366336633,738,85,55,0,,0.9229315489015586
combined_1000,deployable_category_policy,medium_face,223,719,728,0.9239335640529854,0.9175824175824175,0.9290681502086231,0.9232895646164477,668,60,51,0,,0.9264749305479587
combined_1000,deployable_category_policy,large_face,42,75,64,0.811151275449815,0.953125,0.8133333333333334,0.8776978417266187,61,3,14,0,,0.8434036270983214
combined_1000,deployable_category_policy,mixed_scale_face,171,923,863,0.8742720944313598,0.9374275782155272,0.8764897074756229,0.9059350503919372,809,54,114,0,,0.889944830278692
combined_1000,deployable_category_policy,edge_or_partial_face,376,1585,1549,0.8958885634747654,0.921239509360878,0.9003154574132493,0.9106573069559668,1427,122,158,0,,0.9049933249936916
combined_1000,deployable_category_policy,profile_or_occluded_face,206,862,884,0.9293872995501871,0.9117647058823529,0.9350348027842227,0.9232531500572737,806,78,56,0,,0.9297623799122985
combined_1000,deployable_category_policy,downward_egocentric_view,242,698,660,0.8731522730199855,0.9272727272727272,0.8767908309455588,0.9013254786450663,612,48,86,0,,0.8879726825031525
combined_1000,deployable_category_policy,motion_blur_or_low_sharpness,194,335,316,0.7937272362767617,0.8607594936708861,0.8119402985074626,0.835637480798771,272,44,63,0,,0.8227465135966321
combined_1000,deployable_category_policy,low_light_or_dim,199,469,455,0.8604017830008388,0.9032967032967033,0.8763326226012793,0.8896103896103895,411,44,58,0,,0.8823484724230992
combined_1000,deployable_category_policy,high_clutter,360,1131,1139,0.9241540654531052,0.922739244951712,0.9292661361626879,0.9259911894273128,1051,88,80,0,,0.9277947103577466
combined_1000,deployable_category_policy,outdoor_or_vehicle_scene,23,13,15,0.9589457550996013,0.8666666666666667,1.0,0.9285714285714286,13,2,0,0,,0.9688095238095238
01_baseline_500,oracle_category_policy,all_images,500,1323,1274,0.8838581176119626,0.9222919937205651,0.8881330309901738,0.9048902579899885,1175,99,148,0,,0.8957382340131667
01_baseline_500,oracle_category_policy,multi_face,280,1240,1196,0.8952970857252033,0.9322742474916388,0.8991935483870968,0.9154351395730705,1115,81,125,0,,0.9065620160940444
01_baseline_500,oracle_category_policy,single_face,83,83,76,0.7139810835683719,0.7894736842105263,0.7228915662650602,0.7547169811320756,60,16,23,0,,0.7375061317763607
01_baseline_500,oracle_category_policy,no_face,137,0,2,0.0,0.0,0.0,0.0,0,2,0,2,0.9854014598540146,0.9854014598540146
01_baseline_500,oracle_category_policy,very_small_or_distant_face,40,81,83,0.8539096590013873,0.8433734939759037,0.8641975308641975,0.8536585365853657,70,13,11,0,,0.8594803786056602
01_baseline_500,oracle_category_policy,small_face,110,386,385,0.9329478773894266,0.9402597402597402,0.9378238341968912,0.9390402075226978,362,23,24,0,,0.9383715181346278
01_baseline_500,oracle_category_policy,medium_face,73,169,163,0.8753984101218653,0.9141104294478528,0.8816568047337278,0.8975903614457832,149,14,20,0,,0.8888855563831541
01_baseline_500,oracle_category_policy,large_face,14,14,10,0.6428571428571429,0.9,0.6428571428571429,0.75,9,1,5,0,,0.6953571428571429
01_baseline_500,oracle_category_policy,mixed_scale_face,126,673,631,0.8662967468874279,0.9270998415213946,0.8692421991084696,0.897239263803681,585,46,88,0,,0.8820272295235649
01_baseline_500,oracle_category_policy,edge_or_partial_face,183,767,725,0.8722110395710038,0.926896551724138,0.8761408083441982,0.9008042895442359,672,53,95,0,,0.8873822529822016
01_baseline_500,oracle_category_policy,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,oracle_category_policy,downward_egocentric_view,153,697,665,0.8834532986064678,0.9293233082706767,0.8866571018651362,0.9074889867841408,618,47,79,0,,0.8961316937354414
01_baseline_500,oracle_category_policy,motion_blur_or_low_sharpness,100,208,188,0.7687849495836215,0.8723404255319149,0.7884615384615384,0.8282828282828283,164,24,44,0,,0.8068047496238986
01_baseline_500,oracle_category_policy,low_light_or_dim,100,265,256,0.8794872504707173,0.9140625,0.8830188679245283,0.8982725527831094,234,22,31,0,,0.8899366523467208
01_baseline_500,oracle_category_policy,high_clutter,170,554,539,0.9092890949496683,0.9369202226345084,0.9115523465703971,0.9240622140896614,505,34,49,0,,0.9172166010566243
01_baseline_500,oracle_category_policy,outdoor_or_vehicle_scene,5,9,10,1.0,0.9,1.0,0.9473684210526316,9,1,0,0,,0.9768421052631578
02_egocentric_stress_500,oracle_category_policy,all_images,500,1284,1343,0.9258609431503202,0.8935219657483247,0.9345794392523364,0.913589645984012,1200,143,84,0,,0.9252262435848543
02_egocentric_stress_500,oracle_category_policy,multi_face,276,1206,1247,0.9325769622101979,0.9085805934242182,0.939469320066335,0.9237668161434978,1133,114,73,0,,0.9324548214214141
02_egocentric_stress_500,oracle_category_policy,single_face,78,78,86,0.8089454151730232,0.7790697674418605,0.8589743589743589,0.8170731707317073,67,19,11,0,,0.8405086027604463
02_egocentric_stress_500,oracle_category_policy,no_face,146,0,10,0.0,0.0,0.0,0.0,0,10,0,7,0.952054794520548,0.952054794520548
02_egocentric_stress_500,oracle_category_policy,very_small_or_distant_face,12,16,17,0.9201551053113554,0.8823529411764706,0.9375,0.9090909090909091,15,2,1,0,,0.9248830213903744
02_egocentric_stress_500,oracle_category_policy,small_face,119,407,446,0.928077286305573,0.8587443946188341,0.941031941031941,0.8980070339976552,383,63,24,0,,0.9220469596320588
02_egocentric_stress_500,oracle_category_policy,medium_face,150,550,566,0.936745504832254,0.9169611307420494,0.9436363636363636,0.9301075268817204,519,47,31,0,,0.9375866311582715
02_egocentric_stress_500,oracle_category_policy,large_face,28,61,54,0.8499078323634501,0.9629629629629629,0.8524590163934426,0.9043478260869565,52,2,9,0,,0.8764816134737732
02_egocentric_stress_500,oracle_category_policy,mixed_scale_face,45,250,250,0.9211545748829338,0.924,0.924,0.924,231,19,19,0,,0.924
02_egocentric_stress_500,oracle_category_policy,edge_or_partial_face,193,818,832,0.9258975284662215,0.9170673076923077,0.9327628361858191,0.9248484848484849,763,69,55,0,,0.9292146955021344
02_egocentric_stress_500,oracle_category_policy,profile_or_occluded_face,206,862,881,0.9306444179221263,0.9171396140749148,0.9373549883990719,0.9271371199082042,808,73,54,0,,0.9327789838439393
02_egocentric_stress_500,oracle_category_policy,downward_egocentric_view,89,1,1,0.0,0.0,0.0,0.0,0,1,1,0,,0.0
02_egocentric_stress_500,oracle_category_policy,motion_blur_or_low_sharpness,94,127,133,0.84336795862277,0.8345864661654135,0.8740157480314961,0.8538461538461539,111,22,16,0,,0.8650304212985522
02_egocentric_stress_500,oracle_category_policy,low_light_or_dim,99,204,207,0.8382209010787298,0.8647342995169082,0.8774509803921569,0.8710462287104623,179,28,25,0,,0.8745781243842083
02_egocentric_stress_500,oracle_category_policy,high_clutter,190,577,606,0.9471633057304564,0.9092409240924092,0.9549393414211439,0.9315300084530853,551,55,26,0,,0.9445171664462558
02_egocentric_stress_500,oracle_category_policy,outdoor_or_vehicle_scene,18,4,5,0.95,0.8,1.0,0.888888888888889,4,1,0,0,,0.9522222222222223
combined_1000,oracle_category_policy,all_images,1000,2607,2617,0.9043782837499095,0.9075277034772641,0.9110088224012275,0.9092649310872895,2375,242,232,0,,0.9102247376803466
combined_1000,oracle_category_policy,multi_face,556,2446,2443,0.9135694793229191,0.9201801064265248,0.9190515126737531,0.9196154632849254,2248,195,198,0,,0.9193053597018234
combined_1000,oracle_category_policy,single_face,161,161,162,0.7575099086129817,0.7839506172839507,0.7888198757763976,0.7863777089783281,127,35,34,0,,0.7877224082276355
combined_1000,oracle_category_policy,no_face,283,0,12,0.0,0.0,0.0,0.0,0,12,0,9,0.9681978798586572,0.9681978798586572
combined_1000,oracle_category_policy,very_small_or_distant_face,52,97,100,0.8645015170553373,0.85,0.8762886597938144,0.8629441624365483,85,15,12,0,,0.8703236694751164
combined_1000,oracle_category_policy,small_face,229,793,831,0.9305334241616725,0.8965102286401926,0.9394703656998739,0.9174876847290641,745,86,48,0,,0.9296786817512033
combined_1000,oracle_category_policy,medium_face,223,719,729,0.9221624769933829,0.9163237311385459,0.9290681502086231,0.9226519337016574,668,61,51,0,,0.926189654174874
combined_1000,oracle_category_policy,large_face,42,75,64,0.8111613985894993,0.953125,0.8133333333333334,0.8776978417266187,61,3,14,0,,0.8434036270983214
combined_1000,oracle_category_policy,mixed_scale_face,171,923,881,0.8811234736209047,0.9262202043132803,0.8840736728060672,0.9046563192904655,816,65,107,0,,0.8934339875778882
combined_1000,oracle_category_policy,edge_or_partial_face,376,1585,1557,0.8999324962588341,0.9216441875401413,0.9053627760252366,0.913430935709739,1435,122,150,0,,0.9090079570978528
combined_1000,oracle_category_policy,profile_or_occluded_face,206,862,881,0.9306444179221263,0.9171396140749148,0.9373549883990719,0.9271371199082042,808,73,54,0,,0.9327789838439393
combined_1000,oracle_category_policy,downward_egocentric_view,242,698,666,0.8821451584630083,0.9279279279279279,0.8853868194842407,0.906158357771261,618,48,80,0,,0.8948338149003645
combined_1000,oracle_category_policy,motion_blur_or_low_sharpness,194,335,321,0.7967487022815597,0.8566978193146417,0.8208955223880597,0.8384146341463414,275,46,60,0,,0.8288555300202884
combined_1000,oracle_category_policy,low_light_or_dim,199,469,463,0.8610804531178788,0.8920086393088553,0.8805970149253731,0.8862660944206008,413,50,56,0,,0.8831554472375283
combined_1000,oracle_category_policy,high_clutter,360,1131,1145,0.9283308141091469,0.9222707423580786,0.9336870026525199,0.9279437609841827,1056,89,75,0,,0.9311095662059915
combined_1000,oracle_category_policy,outdoor_or_vehicle_scene,23,13,15,0.9589457550996013,0.8666666666666667,1.0,0.9285714285714286,13,2,0,0,,0.9688095238095238
01_baseline_500,cv_box_reranker_predicted_conditions,all_images,500,1323,1227,0.8739415448598711,0.9445802770986145,0.8760393046107332,0.9090196078431373,1159,68,164,0,,0.8911384776676224
01_baseline_500,cv_box_reranker_predicted_conditions,multi_face,280,1240,1159,0.8851954427553443,0.9490940465918896,0.8870967741935484,0.917048770320967,1100,59,140,0,,0.9007845004652372
01_baseline_500,cv_box_reranker_predicted_conditions,single_face,83,83,67,0.7053308112347391,0.8805970149253731,0.7108433734939759,0.7866666666666666,59,8,24,0,,0.7467745609302883
01_baseline_500,cv_box_reranker_predicted_conditions,no_face,137,0,1,0.0,0.0,0.0,0.0,0,1,0,1,0.9927007299270073,0.9927007299270073
01_baseline_500,cv_box_reranker_predicted_conditions,very_small_or_distant_face,40,81,79,0.8571184887856572,0.8860759493670886,0.8641975308641975,0.8749999999999999,70,9,11,0,,0.8690859899984372
01_baseline_500,cv_box_reranker_predicted_conditions,small_face,110,386,371,0.9252833848720861,0.9649595687331537,0.927461139896373,0.9458388375165125,358,13,28,0,,0.935805407185086
01_baseline_500,cv_box_reranker_predicted_conditions,medium_face,73,169,162,0.8917201765430262,0.9320987654320988,0.893491124260355,0.9123867069486405,151,11,18,0,,0.9020757840496009
01_baseline_500,cv_box_reranker_predicted_conditions,large_face,14,14,10,0.6428571428571429,0.9,0.6428571428571429,0.75,9,1,5,0,,0.6953571428571429
01_baseline_500,cv_box_reranker_predicted_conditions,mixed_scale_face,126,673,604,0.8467498333045574,0.945364238410596,0.8484398216939079,0.894283476898982,571,33,102,0,,0.8695931771668454
01_baseline_500,cv_box_reranker_predicted_conditions,edge_or_partial_face,183,767,703,0.8633160199786095,0.9445234708392604,0.8657105606258149,0.9034013605442176,664,39,103,0,,0.8830145516267601
01_baseline_500,cv_box_reranker_predicted_conditions,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,cv_box_reranker_predicted_conditions,downward_egocentric_view,153,697,644,0.8762462856480124,0.9503105590062112,0.8780487804878049,0.912751677852349,612,32,85,0,,0.8939506826807816
01_baseline_500,cv_box_reranker_predicted_conditions,motion_blur_or_low_sharpness,100,208,176,0.7656180585096638,0.9147727272727273,0.7740384615384616,0.8385416666666667,161,15,47,0,,0.8042376893939396
