relative_path,policy_category,attempted_method,artifact_gate_action,final_method,selection_source,privacy_score,utility_score,balanced_score,component_runtime_seconds,output_path,status
day1/members/klaus/17_0521.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6725059083980158,0.8913920743199938,0.6369705478374125,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/klaus/17_0521.webp,ok
day1/members/werner/08_0280.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.4999024897015767,0.8476629739970554,0.20688564204432164,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/08_0280.webp,ok
day1/members/werner/10_0429.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.7113610610217866,0.8983302906377016,0.9073313149035277,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/10_0429.webp,ok
day1/members/werner/11_0515.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6388697062227622,0.8893531389534111,0.20688564204432164,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/11_0515.webp,ok
day1/members/werner/11_0547.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/11_0547.webp,ok
day1/members/werner/13_0365.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/13_0365.webp,ok
day1/members/werner/13_0606.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/13_0606.webp,ok
day1/members/werner/14_0048.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/14_0048.webp,ok
day1/members/werner/14_0080.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/14_0080.webp,ok
day1/members/werner/15_0198.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/15_0198.webp,ok
day1/members/werner/15_0199.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/15_0199.webp,ok
day1/members/werner/15_0312.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/15_0312.webp,ok
day1/members/werner/17_0457.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/17_0457.webp,ok
day1/members/werner/18_0011.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6165720146221975,0.8739531717950575,0.6738494239504591,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/18_0011.webp,ok
day1/members/werner/18_0148.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6666024540873923,0.8869088111240304,0.7905903694269933,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/18_0148.webp,ok
day1/members/werner/18_0484.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6464908011075023,0.8860722364434838,0.5002640850200063,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/18_0484.webp,ok
day1/members/werner/19_0255.webp,single_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,0.6666666666666667,0.5977744374399578,0.7048084128182025,0.6360071593851936,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/19_0255.webp,ok
day1/members/werner/19_0438.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6599724374110256,0.8879493131375844,0.619304390687087,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/werner/19_0438.webp,ok
day2/members/klaus/10_0219.webp,small_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,1.0,0.5943347181600782,0.8695025394211477,0.9008275329973903,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/10_0219.webp,ok
day2/members/klaus/10_0464.webp,mixed_scale_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,1.0,0.4639137032623879,0.8292731218099255,0.9616725329973903,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/10_0464.webp,ok
day2/members/klaus/10_0629.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6649639717017375,0.8867118134490737,0.7736770106548189,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/10_0629.webp,ok
day2/members/klaus/12_0153.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/12_0153.webp,ok
day2/members/klaus/12_0264.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/12_0264.webp,ok
day2/members/klaus/12_0531.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/12_0531.webp,ok
day2/members/klaus/13_0148.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.5457454035877374,0.8536812029905979,0.619304390687087,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/13_0148.webp,ok
day2/members/klaus/13_0331.webp,medium_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,0.9166666666666666,0.5172069734576792,0.8039460742745416,1.0589374784739247,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/13_0331.webp,ok
day2/members/klaus/15_0590.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/15_0590.webp,ok
day2/members/klaus/18_0506.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6472524112238311,0.8852592927175909,0.5571084784739246,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/18_0506.webp,ok
day2/members/klaus/18_0601.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6223995395956199,0.8813984242888689,0.36355762220259985,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/18_0601.webp,ok
day2/members/klaus/18_0665.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.7066559817886329,0.9041217906478228,0.5002640850200063,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/18_0665.webp,ok
day2/members/klaus/19_0493.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6393316847298206,0.8807810728273444,0.6738494239504591,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/klaus/19_0493.webp,ok
day2/members/werner/10_0252.webp,single_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,0.8333333333333334,0.5347048541166367,0.7683669300605503,0.8192676222025999,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/10_0252.webp,ok
day2/members/werner/12_0480.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6129579733766632,0.8793251043443628,0.32362658752085594,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/12_0480.webp,ok
day2/members/werner/13_0432.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/13_0432.webp,ok
day2/members/werner/13_0648.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/13_0648.webp,ok
day2/members/werner/13_0683.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/13_0683.webp,ok
day2/members/werner/14_0229.webp,single_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,1.0,0.6167681636014228,0.8754573487623386,0.7299931593851936,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/14_0229.webp,ok
day2/members/werner/15_0625.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,0.6666666666666667,0.6297971290694324,0.7171184429302507,0.35472454362743716,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/15_0625.webp,ok
day2/members/werner/16_0476.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/16_0476.webp,ok
day2/members/werner/17_0039.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/17_0039.webp,ok
day2/members/werner/17_0115.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6339432953491432,0.8874858983300862,0.22685115938519357,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/17_0115.webp,ok
day2/members/werner/18_0289.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/18_0289.webp,ok
day2/members/werner/19_0608.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.5397638381001997,0.8596213785166423,0.20688564204432164,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/19_0608.webp,ok
day2/members/werner/20_0007.webp,mixed_scale_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6016019722806394,0.8674086665820046,0.7905903694269933,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/20_0007.webp,ok
day2/members/werner/20_0389.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/20_0389.webp,ok
day2/members/werner/20_0424.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.5556117069017456,0.8497768303666292,1.0161741612765618,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/20_0424.webp,ok
day2/members/werner/20_0620.webp,high_clutter,pixelate,not_required,pixelate,train_fold_category,1.0,0.9950633106927298,0.9882801909924328,0.540087,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day2/members/werner/20_0620.webp,ok
day3/members/klaus/08_0380.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6141855844543503,0.8766251193874889,0.48701446715726204,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/08_0380.webp,ok
day3/members/klaus/09_0194.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.7880467521340311,0.9337169353655526,0.22685115938519357,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/09_0194.webp,ok
day3/members/klaus/11_0207.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/11_0207.webp,ok
day3/members/klaus/12_0480.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/12_0480.webp,ok
day3/members/klaus/12_0484.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/12_0484.webp,ok
day3/members/klaus/13_0098.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/13_0098.webp,ok
day3/members/klaus/15_0375.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/15_0375.webp,ok
day3/members/klaus/17_0530.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/17_0530.webp,ok
day3/members/klaus/18_0283.webp,medium_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,1.0,0.5157277623495875,0.845248410046185,1.5445299362896314,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/18_0283.webp,ok
day3/members/klaus/18_0613.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6593133329803325,0.8850166218326522,0.7736770106548189,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/18_0613.webp,ok
day3/members/klaus/19_0688.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/19_0688.webp,ok
day3/members/klaus/19_0704.webp,single_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,1.0,0.6168430878559978,0.8781830958027534,0.5782946200976122,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/19_0704.webp,ok
day3/members/klaus/20_0128.webp,motion_blur_or_low_sharpness,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6350857477902465,0.8777483462756264,0.7736770106548189,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/klaus/20_0128.webp,ok
day3/members/werner/08_0498.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.589489137064089,0.8745389682058091,0.20688564204432164,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/08_0498.webp,ok
day3/members/werner/08_0594.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6264663890215071,0.8826184791166352,0.36355762220259985,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/08_0594.webp,ok
day3/members/werner/08_0619.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6340767921494997,0.8849016000550329,0.36355762220259985,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/08_0619.webp,ok
day3/members/werner/08_0688.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6669063990663799,0.8921969158311471,0.5002640850200063,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/08_0688.webp,ok
day3/members/werner/10_0468.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.5803119810637177,0.8687721567292983,0.36355762220259985,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/10_0468.webp,ok
day3/members/werner/10_0493.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6233542417918064,0.8780898418879834,0.5571084784739246,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/10_0493.webp,ok
day3/members/werner/12_0583.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/12_0583.webp,ok
day3/members/werner/16_0328.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6907124583754399,0.9049059645992144,0.20688564204432164,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/16_0328.webp,ok
day3/members/werner/17_0005.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6182480886302096,0.8831666536756453,0.20688564204432164,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/17_0005.webp,ok
day3/members/werner/17_0301.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6624024011391859,0.8961096164624572,0.22243462009761228,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/17_0301.webp,ok
day3/members/werner/19_0360.webp,motion_blur_or_low_sharpness,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,1.0,0.9700129709771586,0.9839777334061603,0.48100094547653427,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/19_0360.webp,ok
day3/members/werner/20_0141.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,0.7333333333333334,0.7190085701785711,0.7800614648068205,0.20688564204432164,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day3/members/werner/20_0141.webp,ok
day4/members/klaus/08_0554.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/08_0554.webp,ok
day4/members/klaus/09_0320.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.7386443708122875,0.9189822073643876,0.22243462009761228,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/09_0320.webp,ok
day4/members/klaus/11_0401.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6356625164815675,0.8755689040294173,0.9103834734722251,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/11_0401.webp,ok
day4/members/klaus/12_0118.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.556308712945938,0.8499859321798869,1.0161741612765618,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/12_0118.webp,ok
day4/members/klaus/12_0644.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.5872177235593291,0.8565191541368057,1.183796399107038,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/12_0644.webp,ok
day4/members/klaus/13_0393.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.5916814441375602,0.8604665992974351,1.0240722603800623,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/13_0393.webp,ok
day4/members/klaus/13_0503.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6460624360408881,0.879139872755514,0.8838842377467369,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/13_0503.webp,ok
day4/members/klaus/14_0224.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.5519212256208877,0.8437629892303716,1.3205028619244443,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/14_0224.webp,ok
day4/members/klaus/14_0702.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/klaus/14_0702.webp,ok
day4/members/werner/08_0208.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.7575448232701498,0.9246523431017464,0.22243462009761228,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/08_0208.webp,ok
day4/members/werner/08_0337.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.7131099696704005,0.9086115533113032,0.36355762220259985,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/08_0337.webp,ok
day4/members/werner/09_0017.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/09_0017.webp,ok
day4/members/werner/10_0441.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/10_0441.webp,ok
day4/members/werner/11_0358.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6551111271707395,0.8818544800944694,0.8838842377467369,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/11_0358.webp,ok
day4/members/werner/12_0528.webp,small_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,1.0,0.5951560476935553,0.870350935152154,0.9278290850200063,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/12_0528.webp,ok
day4/members/werner/13_0537.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6584989533952175,0.885158382021755,0.7515943142169119,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/13_0537.webp,ok
day4/members/werner/14_0045.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6609912610424908,0.8855200002512997,0.7736770106548189,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/14_0045.webp,ok
day4/members/werner/18_0362.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/18_0362.webp,ok
day4/members/werner/18_0672.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.5985535385824952,0.8716910576859817,0.5002640850200063,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day4/members/werner/18_0672.webp,ok
day1/members/florian/08_0341.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/08_0341.webp,ok
day1/members/florian/08_0717.webp,mixed_scale_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.586117314695469,0.8630578163471931,0.7736770106548189,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/08_0717.webp,ok
day1/members/florian/09_0596.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/09_0596.webp,ok
day1/members/florian/10_0419.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6360262154522628,0.8739011829317843,1.0161741612765618,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/10_0419.webp,ok
day1/members/florian/11_0210.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6701808457438241,0.8959002245992349,0.35472454362743716,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/11_0210.webp,ok
day1/members/florian/11_0219.webp,mixed_scale_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6170311455181038,0.8774787877066149,0.48701446715726204,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/11_0219.webp,ok
day1/members/florian/13_0133.webp,single_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.7445767092951916,0.9206759225139008,0.22685115938519357,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/13_0133.webp,ok
day1/members/florian/15_0199.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6395011126653961,0.8829339031500604,0.5571084784739246,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/15_0199.webp,ok
day1/members/florian/15_0647.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/15_0647.webp,ok
day1/members/florian/16_0525.webp,single_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,1.0,0.6008750875376665,0.8714076302580965,0.6860216200976124,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/16_0525.webp,ok
day1/members/florian/17_0649.webp,medium_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,1.0,0.5483056077624986,0.855534123654623,1.3531062377467369,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/17_0649.webp,ok
day1/members/florian/18_0042.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.5714709453172073,0.8590499795983519,0.7515943142169119,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/18_0042.webp,ok
day1/members/florian/18_0275.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6258777464435654,0.8801327679842533,0.48701446715726204,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/18_0275.webp,ok
day1/members/florian/18_0328.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/18_0328.webp,ok
day1/members/florian/18_0375.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/18_0375.webp,ok
day1/members/florian/19_0244.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/19_0244.webp,ok
day1/members/florian/20_0151.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/florian/20_0151.webp,ok
day1/members/stevan/08_0330.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/08_0330.webp,ok
day1/members/stevan/08_0631.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/08_0631.webp,ok
day1/members/stevan/10_0179.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6452947039604132,0.8832287129887131,0.6369705478374125,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/10_0179.webp,ok
day1/members/stevan/10_0250.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,0.9166666666666666,0.6284869347583273,0.8365197155614206,0.6369705478374125,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/10_0250.webp,ok
day1/members/stevan/11_0011.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.7006480493450716,0.8950645638884687,0.9103834734722251,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/11_0011.webp,ok
day1/members/stevan/11_0456.webp,no_face,no_action_copy,not_required,no_action_copy,verified_no_face,1.0,1.0,1.0,0.0,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/11_0456.webp,ok
day1/members/stevan/17_0340.webp,single_face,riddle,fallback_layered,layered_blur_downscale_noise,train_fold_category,1.0,0.6323349724067839,0.8827267486615734,0.5683276420443216,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/17_0340.webp,ok
day1/members/stevan/18_0014.webp,small_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.6718902596350556,0.8868882198337642,0.8838842377467369,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/18_0014.webp,ok
day1/members/stevan/18_0567.webp,medium_face,riddle,retain_riddle,riddle,train_fold_category,1.0,0.625620486395315,0.8776437278328711,0.619304390687087,outputs/03_anonymisation/15_materialised_adaptive_policy/images/day1/members/stevan/18_0567.webp,ok
