relative_path,method,output_path,status,box_count,runtime_seconds,SSIM,LPIPS,AdaFace_cosine_mean,AdaFace_reid_rate,ArcFace_cosine_mean,ArcFace_reid_rate,success,runtime_for_score,privacy_residual_rate,privacy_score,lpips_utility_score,utility_score,face_crop_count,crop_ssim_mean,crop_lpips_mean,facenet_cosine_mean,facenet_reid_rate_060,landmark_pair_rate,landmark_geometry_score,background_preservation_score,face_region_utility_score,metric_status,privacy_score_three_attacker,enhanced_success_score,enhanced_utility_score,runtime_score_constrained,runtime_score_high_compute,enhanced_balanced_score,enhanced_high_compute_score
day1/members/tien/08_0483.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/08_0483.webp,copied_no_face,0,0.1167409454765343,0.9893203012432134,0.007348677609115839,,,,,1.0,0.1167409454765343,0.0,1.0,0.8530264478176832,0.9211733745304482,0,,,,,,,0.9986222386360168,,no_face,1.0,1.0,0.9211733745304482,0.9769222708658241,0.9779931403300185,0.9740442394457169,0.9713103381021577
day1/members/tien/09_0404.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/09_0404.webp,copied_no_face,0,0.1167409454765343,0.9940966078148792,0.010690729133784771,,,,,1.0,0.1167409454765343,0.0,1.0,0.7861854173243046,0.8901410125695919,0,,,,,,,0.9992440342903136,,no_face,1.0,1.0,0.8901410125695919,0.9769222708658241,0.9779931403300185,0.96473453085746,0.960449011415858
day1/members/tien/10_0032.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/10_0032.webp,ok,4,0.4669637819061373,0.9888361797458439,0.011525665409862995,0.09924715710803866,0.0,0.05646348069421947,0.0,1.0,0.4669637819061373,0.0,1.0,0.7694866918027401,0.8791614357742921,4,0.7295703592956276,0.3871932327747345,-0.0917496755719184,0.0,1.0,0.3565116762186082,0.9987801909446716,0.5508809209701738,ok,1.0,1.0,0.7269830538892709,0.9108356935044162,0.9236249874881477,0.9091784855172228,0.9006253182356522
day1/members/tien/10_0152.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/10_0152.webp,ok,4,0.5291596941192996,0.9867944857911981,0.014258245937526226,0.037387692369520664,0.0,0.10565013438463211,0.0,1.0,0.5291596941192996,0.0,1.0,0.7148350812494755,0.8508147835203368,4,0.7049056020808679,0.4138063490390777,0.1083709448575973,0.0,1.0,0.0,0.99868506193161,0.4398137936593455,ok,1.0,1.0,0.6601013164309685,0.8995758191427669,0.9153488785134609,0.8879879768435672,0.8768029046765119
day1/members/tien/13_0571.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/13_0571.webp,ok,3,0.4101193884522189,0.9850225103234337,0.02140555903315544,0.04696350793043772,0.0,0.04551694604257742,0.0,1.0,0.4101193884522189,0.0,1.0,0.5718888193368912,0.7784556648301624,3,0.6545129355411657,0.4165319502353668,-0.0907221809029579,0.0,1.0,0.0,0.9987940788269044,0.4208135336952731,ok,1.0,1.0,0.6216684406623919,0.9212499611123312,0.9315018526682639,0.8786255283099507,0.8641590468652504
day1/members/tien/14_0026.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/14_0026.webp,ok,2,0.2334818909530686,0.9810047617254067,0.027320150285959244,0.14075712859630585,0.0,0.12194441817700863,0.0,1.0,0.2334818909530686,0.0,1.0,0.4535969942808151,0.7173008780031109,2,0.6898506082022469,0.4615093171596527,0.0598795935511589,0.0,1.0,0.0,0.9981939196586608,0.41069305429096,ok,1.0,1.0,0.5920862703125904,0.9543771233136387,0.9581763460127001,0.873063593425141,0.8551390119100416
day1/members/tien/14_0211.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/14_0211.webp,ok,6,0.8202387769044378,0.9753119757645115,0.02504795603454113,0.08380176809926827,0.0,0.05562298372387886,0.0,1.0,0.8202387769044378,0.0,1.0,0.4990408793091774,0.7371764275368444,6,0.6516590534776766,0.4378235042095184,0.1062315106391906,0.0,1.0,0.0,0.9977874159812928,0.4091689240630082,ok,1.0,1.0,0.5992337746443712,0.8487014908494717,0.8806190389881013,0.8646402814782586,0.853762773074935
day1/members/tien/15_0093.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/15_0093.webp,ok,5,0.6835323140870315,0.9773279426579741,0.019873080775141716,0.13918859511613846,0.0,0.07496672570705414,0.0,1.0,0.6835323140870315,0.0,1.0,0.6025383844971657,0.7899331635775699,5,0.6306256537999116,0.4109050333499908,0.0037803663872182,0.0,0.8,0.2201346791043179,0.9979775547981262,0.4409026678345069,ok,1.0,1.0,0.6362223548280941,0.8722262193855249,0.8961799678384404,0.8780893283869806,0.8674868225817549
day1/members/tien/15_0585.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/15_0585.webp,ok,1,0.1167409454765343,0.9927610662825187,0.010332109406590462,-0.052367933094501495,0.0,0.0787653774023056,0.0,1.0,0.1167409454765343,0.0,1.0,0.7933578118681908,0.8930594390753548,1,0.6085126246054687,0.5144509077072144,0.0366177000105381,0.0,1.0,0.0,0.999045729637146,0.3629794186119141,ok,1.0,1.0,0.6386180578998136,0.9769222708658241,0.9779931403300185,0.8892776444565265,0.8724159772814356
day1/members/tien/19_0050.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/19_0050.webp,copied_no_face,0,0.1167409454765343,0.987487258626088,0.007884467020630836,,,,,1.0,0.1167409454765343,0.0,1.0,0.8423106595873833,0.9148989591067356,0,,,,,,,0.9984015226364136,,no_face,1.0,1.0,0.9148989591067356,0.9769222708658241,0.9779931403300185,0.9721619148186031,0.9691142927038583
day1/members/tien/19_0392.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/tien/19_0392.webp,ok,9,1.2303581653566569,0.970123091228939,0.04885692894458771,0.10245067502061526,0.0,0.10206528551255663,0.0,1.0,1.2303581653566569,0.0,1.0,0.02286142110824585,0.49649225616859244,9,0.7161226131102693,0.4349596798419952,0.208414077758789,0.0,0.4444444444444444,0.0,0.9972241520881652,0.3498297487848438,ok,1.0,1.0,0.47323419206867545,0.7818662154410533,0.8401201027383701,0.8201568791647079,0.8076379723609549
day1/members/werner/08_0280.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/08_0280.webp,ok,1,0.1167409454765343,0.9837566492126572,0.02236374095082283,0.2905740737915039,0.0,0.40159207582473755,0.0,1.0,0.1167409454765343,0.0,1.0,0.5527251809835434,0.7682409150981002,1,0.5300181728110084,0.5320286154747009,0.3003399968147278,0.0,0.0,0.0,0.9985294342041016,0.1855063604838529,ok,1.0,1.0,0.49990248970157675,0.9769222708658241,0.9779931403300185,0.8476629739970554,0.8238655284120527
day1/members/werner/10_0429.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/10_0429.webp,ok,7,0.8171866183357404,0.9843526428191591,0.012901087291538715,0.07286375601376806,0.0,0.07346638052591256,0.0,1.0,0.8171866183357404,0.0,1.0,0.7419782541692257,0.8631654484941924,7,0.7052132724931576,0.3865834772586822,0.1508568376302719,0.0,0.7142857142857143,0.4872768138222174,0.9984739422798156,0.532494974792256,ok,1.0,1.0,0.7113610610217866,0.8492197233116568,0.8809535225439358,0.8983302906377016,0.893024047484822
day1/members/werner/11_0515.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/11_0515.webp,ok,1,0.1167409454765343,0.9894741646713606,0.00943487137556076,-0.034889426082372665,0.0,-0.0008648699149489403,0.0,1.0,0.1167409454765343,0.0,1.0,0.8113025724887848,0.9003883685800727,1,0.4653294211345888,0.4908317327499389,0.1754066944122314,0.0,1.0,0.1607198539094383,0.9989966154098512,0.3576293944994961,ok,1.0,1.0,0.6388697062227622,0.9769222708658241,0.9779931403300185,0.8893531389534111,0.8725040541944676
day1/members/werner/11_0547.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/11_0547.webp,copied_no_face,0,0.1367064628174062,0.9960826456047059,0.003983712755143642,,,,,1.0,0.1367064628174062,0.0,1.0,0.9203257448971272,0.9582041952509166,0,,,,,,,0.9995176792144777,,no_face,1.0,1.0,0.9582041952509166,0.9730290972534326,0.9744612583993145,0.9847641683006182,0.9840945312577866
day1/members/werner/13_0365.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/13_0365.webp,copied_no_face,0,0.1167409454765343,0.9905794145593623,0.007696239743381739,,,,,1.0,0.1167409454765343,0.0,1.0,0.8460752051323652,0.9183273098458637,0,,,,,,,0.9987226128578186,,no_face,1.0,1.0,0.9183273098458637,0.9769222708658241,0.9779931403300185,0.9731904200403415,0.9703142154625531
day1/members/werner/13_0606.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/13_0606.webp,copied_no_face,0,0.1367064628174062,0.9909381896640442,0.008218849077820778,,,,,1.0,0.1367064628174062,0.0,1.0,0.8356230184435844,0.9132806040538144,0,,,,,,,0.9988350868225098,,no_face,1.0,1.0,0.9132806040538144,0.9730290972534326,0.9744612583993145,0.9712870909414876,0.9683712743388008
day1/members/werner/14_0048.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/14_0048.webp,copied_no_face,0,0.1367064628174062,0.9908644504951288,0.012364692986011505,,,,,1.0,0.1367064628174062,0.0,1.0,0.7527061402797699,0.8717852953874494,0,,,,,,,0.99885231256485,,no_face,1.0,1.0,0.8717852953874494,0.9730290972534326,0.9744612583993145,0.9588384983415781,0.953847916305573
day1/members/werner/14_0080.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/14_0080.webp,copied_no_face,0,0.1322899235298249,0.9905234058680942,0.009040918201208115,,,,,1.0,0.1322899235298249,0.0,1.0,0.8191816359758377,0.904852520921966,0,,,,,,,0.9987175464630128,,no_face,1.0,1.0,0.904852520921966,0.9738889612070138,0.9752371669067328,0.9688446523972912,0.9654602406680247
day1/members/werner/15_0198.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/15_0198.webp,copied_no_face,0,0.1167409454765343,0.9903108953730341,0.00789868738502264,,,,,1.0,0.1167409454765343,0.0,1.0,0.8420262522995472,0.9161685738362906,0,,,,,,,0.9986584186553956,,no_face,1.0,1.0,0.9161685738362906,0.9769222708658241,0.9779931403300185,0.9725427992374696,0.9695586578592026
day1/members/werner/15_0199.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/15_0199.webp,copied_no_face,0,0.1167409454765343,0.9910455357939537,0.008693229407072067,,,,,1.0,0.1167409454765343,0.0,1.0,0.8261354118585587,0.9085904738262562,0,,,,,,,0.9988255500793456,,no_face,1.0,1.0,0.9085904738262562,0.9769222708658241,0.9779931403300185,0.9702693692344593,0.9669063228556906
day1/members/werner/15_0312.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/15_0312.webp,copied_no_face,0,0.1167409454765343,0.9916464041081944,0.011583372950553894,,,,,1.0,0.1167409454765343,0.0,1.0,0.7683325409889221,0.8799894725485582,0,,,,,,,0.9988622665405272,,no_face,1.0,1.0,0.8799894725485582,0.9769222708658241,0.9779931403300185,0.9616890688511499,0.9568959724084962
day1/members/werner/17_0457.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/17_0457.webp,copied_no_face,0,0.1167409454765343,0.9902925540160851,0.010036762803792953,,,,,1.0,0.1167409454765343,0.0,1.0,0.7992647439241409,0.894778648970113,0,,,,,,,0.9988290071487428,,no_face,1.0,1.0,0.894778648970113,0.9769222708658241,0.9779931403300185,0.9661258217776163,0.9620721841560405
day1/members/werner/18_0011.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/18_0011.webp,ok,5,0.5837047273826718,0.9749126386841193,0.028988806530833244,0.08327712491154671,0.0,0.05129194315522909,0.0,1.0,0.5837047273826718,0.0,1.0,0.4202238693833351,0.6975682540337271,5,0.6440722973780939,0.4308071136474609,0.0022433244157582,0.0,1.0,0.2620860042942008,0.9977308511734008,0.4755432557827331,ok,1.0,1.0,0.6165720146221975,0.889815674083982,0.9083633200680589,0.8739531717950575,0.861218371121172
day1/members/werner/18_0148.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/18_0148.webp,ok,6,0.700445672859206,0.978630071994845,0.023890100419521332,0.13602658857901892,0.0,0.14115377391378084,0.0,1.0,0.700445672859206,0.0,1.0,0.5221979916095734,0.7504140318022092,6,0.6912154153239912,0.4041874408721924,0.1876394748687744,0.0,0.8333333333333334,0.4699164389443854,0.9979334473609924,0.5332869932608187,ok,1.0,1.0,0.6666024540873923,0.8692807489781277,0.8941876087289272,0.8869088111240304,0.8780202393670336
day1/members/werner/18_0484.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/18_0484.webp,ok,3,0.4101193884522189,0.9787392715122287,0.024544013664126396,0.0535214493672053,0.0,0.024921253168334562,0.0,1.0,0.4101193884522189,0.0,1.0,0.5091197267174721,0.7439294991148504,3,0.6182308813634605,0.4205259978771209,0.0400323458015918,0.0,1.0,0.3684861441786495,0.997993230819702,0.4982393567591839,ok,1.0,1.0,0.6464908011075023,0.9212499611123312,0.9315018526682639,0.8860722364434838,0.8728468730210389
day1/members/werner/19_0255.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/19_0255.webp,ok,1,0.1367064628174062,0.9879202649921974,0.013581396080553532,0.10700379312038422,0.0,0.030242692679166794,0.0,1.0,0.1367064628174062,0.0,1.0,0.7283720783889294,0.8581461716905634,1,0.6077696826944202,0.5054531693458557,0.1179506629705429,0.0,1.0,0.0,0.9987027645111084,0.362719388943047,ok,1.0,1.0,0.6244884395988597,0.9730290972534326,0.9744612583993145,0.8846494416050011,0.8672940167795666
day1/members/werner/19_0438.webp,riddle,outputs/03_anonymisation/12_riddle/images/day1/members/werner/19_0438.webp,ok,4,0.5291596941192996,0.9747239440376,0.024831067770719528,0.068501548608765,0.0,0.028191996563691646,0.0,1.0,0.5291596941192996,0.0,1.0,0.5033786445856094,0.7390512943116048,4,0.633968814769255,0.4014712274074554,-0.0032011149451136,0.0,1.0,0.4320198573492766,0.9977270364761353,0.5291584320775403,ok,1.0,1.0,0.6599724374110256,0.8995758191427669,0.9153488785134609,0.8879493131375844,0.8767577970195319
day2/members/allie/10_0201.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/10_0201.webp,ok,4,0.4669637819061373,0.9886504548330418,0.01859266683459282,0.29421843588352203,0.0,0.25956282392144203,0.0,1.0,0.4669637819061373,0.0,1.0,0.6281466633081436,0.8083985590705927,4,0.6806018132768523,0.4849565625190735,0.2088238596916198,0.0,0.25,0.0,0.998901903629303,0.2919771929662285,ok,1.0,1.0,0.5692382104742817,0.9108356935044162,0.9236249874881477,0.8618550324927261,0.8454146230404059
day2/members/allie/10_0243.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/10_0243.webp,ok,2,0.2734129256348125,0.986521193261292,0.02258438803255558,0.17546775937080383,0.0,0.09192414209246635,0.0,1.0,0.2734129256348125,0.0,1.0,0.5483122393488884,0.7674167163050902,2,0.7041065114111638,0.4152955412864685,0.0982240140438079,0.0,1.0,0.5602639161137793,0.9988358616828918,0.578855487379118,ok,1.0,1.0,0.6962780163798843,0.9467856241018299,0.9518263587240186,0.9035619673241483,0.8912886236691604
day2/members/allie/11_0188.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/11_0188.webp,ok,6,0.8202387769044378,0.974053535975357,0.025983409956097603,0.053547436061004795,0.0,0.039942207435766854,0.0,1.0,0.8202387769044378,0.0,1.0,0.48033180087804794,0.7271926684267025,6,0.6464986557168352,0.4247896373271942,-0.004681356716901,0.0,1.0,0.4226950947959469,0.9978525042533876,0.5195534770857013,ok,1.0,1.0,0.6504390563388704,0.8487014908494717,0.8806190389881013,0.8800018659866082,0.8716846216680098
day2/members/allie/11_0505.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/11_0505.webp,ok,6,0.8202387769044378,0.9731718855708693,0.02963956817984581,0.026300843184192974,0.0,0.08111902667830388,0.0,1.0,0.8202387769044378,0.0,1.0,0.4072086364030838,0.6901902609869766,6,0.6380044851376027,0.4295394122600555,0.1789298206567764,0.0,0.8333333333333334,0.0,0.9974980354309082,0.3892251354243053,ok,1.0,1.0,0.5704384756500341,0.8487014908494717,0.8806190389881013,0.8560016917799573,0.843684418426917
day2/members/allie/13_0179.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/13_0179.webp,copied_no_face,0,0.1367064628174062,0.9862729915299563,0.008616924285888672,,,,,1.0,0.1367064628174062,0.0,1.0,0.8276615142822266,0.9069672529060915,0,,,,,,,0.9984399080276488,,no_face,1.0,1.0,0.9069672529060915,0.9730290972534326,0.9744612583993145,0.9693930855971707,0.9661616014370977
day2/members/allie/13_0355.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/13_0355.webp,copied_no_face,0,0.1367064628174062,0.9893467054372773,0.008128215558826923,,,,,1.0,0.1367064628174062,0.0,1.0,0.8374356888234615,0.9133911971303694,1,0.9943842308413836,0.0025759330019354,0.9997256398200988,1.0,0.0,0.0,0.9986189603805542,0.5967465138278552,ok,1.0,1.0,0.9133911971303694,0.9730290972534326,0.9744612583993145,0.9713202688644541,0.968409981915595
day2/members/allie/15_0703.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/15_0703.webp,copied_no_face,0,0.1167409454765343,0.9895280106245498,0.00837722234427929,,,,,1.0,0.1167409454765343,0.0,1.0,0.8324555531144142,0.9109917818694819,0,,,,,,,0.9986910223960876,,no_face,1.0,1.0,0.9109917818694819,0.9769222708658241,0.9779931403300185,0.970989761647427,0.9677467806708195
day2/members/allie/16_0153.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/16_0153.webp,ok,1,0.1167409454765343,0.9763455536052817,0.028744719922542572,0.08871402591466904,0.0,0.04891370236873627,0.0,1.0,0.1167409454765343,0.0,1.0,0.42510560154914856,0.7007255775772152,1,0.5231619423185955,0.5112526416778564,0.0260739400982856,0.0,1.0,0.5618088434463208,0.9975457787513732,0.4735588906730886,ok,1.0,1.0,0.6168242542425677,0.9769222708658241,0.9779931403300185,0.8827395033593527,0.8647881460013995
day2/members/allie/16_0556.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/16_0556.webp,copied_no_face,0,0.1322899235298249,0.9888788823284064,0.015750249847769737,,,,,1.0,0.1322899235298249,0.0,1.0,0.6849950030446053,0.8369369426865059,0,,,,,,,0.9988356828689576,,no_face,1.0,1.0,0.8369369426865059,0.9738889612070138,0.9752371669067328,0.9484699789266532,0.9416897882856137
day2/members/allie/17_0093.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/17_0093.webp,ok,1,0.1167409454765343,0.9723345273255241,0.03360322117805481,-0.021650539711117744,0.0,0.031332843005657196,0.0,1.0,0.1167409454765343,0.0,1.0,0.3279355764389038,0.650135051882214,1,0.5172340683487483,0.4191870391368866,0.2106253206729889,0.0,1.0,0.5888391972103212,0.9967973232269288,0.5186482036561989,ok,1.0,1.0,0.6190578549036779,0.9769222708658241,0.9779931403300185,0.8834095835576858,0.8655699062327882
day2/members/allie/17_0175.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/17_0175.webp,ok,1,0.1167409454765343,0.9757563689514822,0.03314129263162613,0.023230543360114098,0.0,0.02081044390797615,0.0,1.0,0.1167409454765343,0.0,1.0,0.3371741473674774,0.6564652581594799,1,0.610318102880174,0.4753223955631256,0.0407447628676891,0.0,1.0,0.4445364116351846,0.9978052377700806,0.4870842411352942,ok,1.0,1.0,0.6059087476084472,0.9769222708658241,0.9779931403300185,0.8794648513691166,0.8609677186794573
day2/members/allie/17_0331.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/17_0331.webp,ok,1,0.1367064628174062,0.9736523282182162,0.036451973021030426,-0.0035975761711597443,0.0,0.019110839813947678,0.0,1.0,0.1367064628174062,0.0,1.0,0.2709605395793915,0.6223064338988038,1,0.6199761803080851,0.470732569694519,-0.2067312747240066,0.0,1.0,0.5535715883132346,0.9968740940093994,0.5200182753388789,ok,1.0,1.0,0.608619120629901,0.9730290972534326,0.9744612583993145,0.8798886459143135,0.861739755140431
day2/members/allie/19_0622.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/allie/19_0622.webp,ok,7,0.9260294647087745,0.9738176048119066,0.03122982382774353,0.08281024246077452,0.0,0.09668434677379471,0.0,1.0,0.9260294647087745,0.0,1.0,0.3754035234451294,0.674610564128518,7,0.6502252403171102,0.4407939314842224,0.0833219811320304,0.0,1.0,0.0159297474818765,0.9975614547729492,0.4111642959261208,ok,1.0,1.0,0.5751825190917625,0.8309331829610556,0.8693593674316525,0.8556480740236343,0.8447818500536995
day2/members/bjorn/11_0031.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/11_0031.webp,ok,5,0.5837047273826718,0.9782557522644764,0.017849765717983246,0.14252265207469464,0.2,0.07979059591889381,0.0,1.0,0.5837047273826718,0.1,0.9,0.6430046856403351,0.8106302189524057,5,0.6313081638654461,0.4137545228004455,0.0512369871139526,0.0,0.8,0.6842545986881179,0.9980234503746032,0.5557421211900032,ok,0.9333333333333333,1.0,0.7019254932134242,0.889815674083982,0.9083633200680589,0.8662258820390921,0.8577587552947681
day2/members/bjorn/12_0518.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/12_0518.webp,ok,1,0.1167409454765343,0.9857523360540897,0.01752885803580284,0.07565148174762726,0.0,0.26396146416664124,0.0,1.0,0.1167409454765343,0.0,1.0,0.6494228392839432,0.8175875876690164,1,0.5593305917022183,0.5711283683776855,0.1791896224021911,0.0,1.0,0.0545006764999552,0.998621702194214,0.3593908762207652,ok,1.0,1.0,0.6065926433974105,0.9769222708658241,0.9779931403300185,0.8796700201058055,0.8612070822055945
day2/members/bjorn/15_0627.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/15_0627.webp,copied_no_face,0,0.1367064628174062,0.9910701040587161,0.0070180874317884445,,,,,1.0,0.1367064628174062,0.0,1.0,0.8596382513642311,0.9253541777114735,0,,,,,,,0.9987210035324096,,no_face,1.0,1.0,0.9253541777114735,0.9730290972534326,0.9744612583993145,0.9749091630387853,0.9725970251189814
day2/members/bjorn/16_0250.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/16_0250.webp,copied_no_face,0,0.1367064628174062,0.9899613777360207,0.005888502113521099,,,,,1.0,0.1367064628174062,0.0,1.0,0.882229957729578,0.9360956677327994,0,,,,,,,0.998610258102417,,no_face,1.0,1.0,0.9360956677327994,0.9730290972534326,0.9744612583993145,0.978131610045183,0.9763565466264456
day2/members/bjorn/16_0632.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/16_0632.webp,ok,2,0.2645798470596498,0.987195668621191,0.01108040101826191,0.14432959258556366,0.0,0.0005166996270418167,0.0,1.0,0.2645798470596498,0.0,1.0,0.7783919796347618,0.8827938241279765,2,0.5601988605243458,0.4611106812953949,0.0320326313376426,0.0,1.0,0.1847725574137704,0.9986461400985718,0.4193913326704857,ok,1.0,1.0,0.6626778099962907,0.9484597087608766,0.9532137058460052,0.8936493138749748,0.879597918791002
day2/members/bjorn/17_0110.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/17_0110.webp,copied_no_face,0,0.1167409454765343,0.9897946994315424,0.005329134874045849,,,,,1.0,0.1167409454765343,0.0,1.0,0.893417302519083,0.9416060009753127,0,,,,,,,0.9985626935958862,,no_face,1.0,1.0,0.9416060009753127,0.9769222708658241,0.9779931403300185,0.9801740273791761,0.9784617573578602
day2/members/bjorn/17_0327.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/17_0327.webp,copied_no_face,0,0.1167409454765343,0.9910365781115239,0.013529984280467033,,,,,1.0,0.1167409454765343,0.0,1.0,0.7294003143906593,0.8602184462510916,0,,,,,,,0.9988430738449096,,no_face,1.0,1.0,0.8602184462510916,0.9769222708658241,0.9779931403300185,0.9557577609619099,0.9499761132043829
day2/members/bjorn/19_0139.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/19_0139.webp,ok,2,0.2334818909530686,0.9843075042337571,0.019310027360916138,0.021529801189899445,0.0,0.020034695975482464,0.0,1.0,0.2334818909530686,0.0,1.0,0.6137994527816772,0.7990534785077172,2,0.6450632084476903,0.4412043690681457,-0.043711632490158,0.0,1.0,0.045315819232727,0.9983009099960328,0.4164988932308004,ok,1.0,1.0,0.6277009290180904,0.9543771233136387,0.9581763460127001,0.883747991036791,0.8676041424569666
day2/members/bjorn/19_0187.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/19_0187.webp,ok,2,0.2334818909530686,0.9826895619822418,0.02373685874044895,0.28045688569545746,0.0,0.2983167916536331,0.0,1.0,0.2334818909530686,0.0,1.0,0.525262825191021,0.7539761935866314,2,0.6176224646868799,0.5622763633728027,-0.0237736385315656,0.0,0.0,0.0,0.997991383075714,0.2161678626404079,ok,1.0,1.0,0.5094735470624279,0.9543771233136387,0.9581763460127001,0.8482797764500922,0.8262245587724847
day2/members/bjorn/19_0429.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/19_0429.webp,copied_no_face,0,0.1367064628174062,0.9884056942504716,0.011168573051691055,,,,,1.0,0.1367064628174062,0.0,1.0,0.7766285389661789,0.8825171166083252,0,,,,,,,0.9985619187355042,,no_face,1.0,1.0,0.8825171166083252,0.9730290972534326,0.9744612583993145,0.9620580447078407,0.9576040537328795
day2/members/bjorn/19_0586.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/19_0586.webp,ok,3,0.3968697705894747,0.9822098642228374,0.023353302851319313,0.07300968623409669,0.0,0.10169358799854915,0.0,1.0,0.3968697705894747,0.0,1.0,0.5329339429736137,0.7575719035982256,3,0.6751759213382194,0.4638241827487945,0.2227265834808349,0.0,1.0,0.0,0.9983564615249634,0.4089045547456509,ok,1.0,1.0,0.6073166849646121,0.923694440511837,0.9333834535776313,0.8745644495405673,0.8592300124164958
day2/members/bjorn/20_0121.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/bjorn/20_0121.webp,ok,4,0.5468258512696251,0.976181582839462,0.025445278733968735,0.09316788613796234,0.0,0.08065842324867845,0.0,1.0,0.5468258512696251,0.0,1.0,0.4910944253206253,0.7336380040800436,4,0.5938294297744567,0.4642021954059601,0.2140445262193679,0.0,0.75,0.4573515363033394,0.9979930520057678,0.4619396875376853,ok,1.0,1.0,0.6242243506014369,0.8964030180058914,0.9130594649808382,0.8769076069810201,0.8641314959595447
day2/members/cathal/10_0273.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/cathal/10_0273.webp,ok,1,0.1167409454765343,0.979323971331676,0.029837392270565033,0.5189597606658936,0.0,0.40767648816108704,0.0,1.0,0.1167409454765343,0.0,1.0,0.40325215458869934,0.6912880629601876,1,0.4649122245259827,0.5704514384269714,0.1622506082057953,0.0,0.0,0.0,0.9980368614196776,0.1627192785840939,ok,1.0,1.0,0.4576785506180898,0.9769222708658241,0.9779931403300185,0.8349957922720094,0.8090871497328322
day2/members/cathal/10_0597.webp,riddle,outputs/03_anonymisation/12_riddle/images/day2/members/cathal/10_0597.webp,ok,4,0.5468258512696251,0.980445525179424,0.024172469973564148,0.1403443431481719,0.0,0.1842499766498804,0.0,1.0,0.5468258512696251,0.0,1.0,0.516550600528717,0.7484980628540705,4,0.6902618192775626,0.3993963599205017,0.2486848980188369,0.0,0.75,0.6548984468790948,0.9981973171234132,0.5681180759572504,ok,1.0,1.0,0.6832779948325947,0.8964030180058914,0.9130594649808382,0.8946237002503675,0.88480027144045
