protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,all_images,500,1323,1344,0.8834122774614169,0.8735119047619048,0.8873771730914588,0.880389951256093,1174,170,149,0,,0.884243840799662
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,multi_face,280,1240,1245,0.8948231372989705,0.8947791164658635,0.8983870967741936,0.8965794768611671,1114,131,126,0,,0.897574393765104
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,single_face,83,83,79,0.7190122331430987,0.759493670886076,0.7228915662650602,0.7407407407407407,60,19,23,0,,0.7310140703460819
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,no_face,137,0,20,0.0,0.0,0.0,0.0,0,20,0,16,0.8832116788321168,0.8832116788321168
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,very_small_or_distant_face,40,81,88,0.8686236832457004,0.8068181818181818,0.8765432098765432,0.8402366863905325,71,17,10,0,,0.8604940761992044
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,small_face,110,386,400,0.9293431968272122,0.9,0.9326424870466321,0.916030534351145,360,40,26,0,,0.9252252501680972
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,medium_face,73,169,172,0.9090997095033628,0.8953488372093024,0.9112426035502958,0.903225806451613,154,18,15,0,,0.9076490276415258
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,large_face,14,14,11,0.6428571428571429,0.8181818181818182,0.6428571428571429,0.7200000000000001,9,2,5,0,,0.6796753246753248
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,mixed_scale_face,126,673,653,0.8579838003076792,0.888208269525268,0.861812778603269,0.8748114630467572,580,73,93,0,,0.8677019988063409
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,edge_or_partial_face,183,767,757,0.8727165298439824,0.8877146631439894,0.8761408083441982,0.8818897637795274,672,85,95,0,,0.8787354326830096
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
