relative_path,output_path,boxes_processed,mean_abs_diff,failure_label,severity,reason
day3/members/luca/20_0192.webp,outputs/03_anonymisation/03_nullface/images/day3/members/luca/20_0192.webp,4,0.495036,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/luca/17_0582.webp,outputs/03_anonymisation/03_nullface/images/day3/members/luca/17_0582.webp,5,0.87982,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/bjorn/17_0110.webp,outputs/03_anonymisation/03_nullface/images/day2/members/bjorn/17_0110.webp,0,0.322926,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/allie/15_0703.webp,outputs/03_anonymisation/03_nullface/images/day2/members/allie/15_0703.webp,0,0.314733,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/florian/14_0042.webp,outputs/03_anonymisation/03_nullface/images/day2/members/florian/14_0042.webp,0,0.295926,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/werner/19_0360.webp,outputs/03_anonymisation/03_nullface/images/day3/members/werner/19_0360.webp,0,0.286757,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/florian/11_0279.webp,outputs/03_anonymisation/03_nullface/images/day2/members/florian/11_0279.webp,3,1.038131,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/florian/15_0498.webp,outputs/03_anonymisation/03_nullface/images/day4/members/florian/15_0498.webp,0,0.247459,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/allie/12_0272.webp,outputs/03_anonymisation/03_nullface/images/day1/members/allie/12_0272.webp,3,0.846219,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/tien/11_0505.webp,outputs/03_anonymisation/03_nullface/images/day3/members/tien/11_0505.webp,1,1.015516,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/stevan/17_0340.webp,outputs/03_anonymisation/03_nullface/images/day1/members/stevan/17_0340.webp,1,0.319508,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/luca/11_0691.webp,outputs/03_anonymisation/03_nullface/images/day1/members/luca/11_0691.webp,1,0.351445,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/cathal/10_0676.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/10_0676.webp,5,0.744023,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/florian/18_0329.webp,outputs/03_anonymisation/03_nullface/images/day3/members/florian/18_0329.webp,9,2.077031,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/cathal/11_0063.webp,outputs/03_anonymisation/03_nullface/images/day2/members/cathal/11_0063.webp,6,2.44505,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/luca/18_0257.webp,outputs/03_anonymisation/03_nullface/images/day4/members/luca/18_0257.webp,1,0.264006,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/cathal/11_0064.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/11_0064.webp,0,0.290627,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/onanong/11_0635.webp,outputs/03_anonymisation/03_nullface/images/day4/members/onanong/11_0635.webp,5,1.139413,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/klaus/10_0464.webp,outputs/03_anonymisation/03_nullface/images/day2/members/klaus/10_0464.webp,3,9.467918,moderate_visual_risk,medium,"Material change likely tied to partial-face corruption, blockiness, or unstable synthesis."
day3/members/cathal/09_0625.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/09_0625.webp,4,1.488941,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/bao/09_0694.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bao/09_0694.webp,2,1.395435,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/allie/17_0093.webp,outputs/03_anonymisation/03_nullface/images/day2/members/allie/17_0093.webp,1,1.802192,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/werner/08_0498.webp,outputs/03_anonymisation/03_nullface/images/day3/members/werner/08_0498.webp,1,0.54579,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/allie/16_0153.webp,outputs/03_anonymisation/03_nullface/images/day2/members/allie/16_0153.webp,1,1.342701,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/florian/11_0372.webp,outputs/03_anonymisation/03_nullface/images/day4/members/florian/11_0372.webp,4,0.895273,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/bjorn/12_0147.webp,outputs/03_anonymisation/03_nullface/images/day3/members/bjorn/12_0147.webp,4,0.524523,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/werner/15_0312.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/15_0312.webp,0,0.261936,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/stevan/09_0144.webp,outputs/03_anonymisation/03_nullface/images/day3/members/stevan/09_0144.webp,3,0.523401,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/onanong/14_0681.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/14_0681.webp,4,1.659406,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/allie/17_0175.webp,outputs/03_anonymisation/03_nullface/images/day2/members/allie/17_0175.webp,1,1.6638,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/tien/13_0043.webp,outputs/03_anonymisation/03_nullface/images/day2/members/tien/13_0043.webp,0,0.291007,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/cathal/18_0466.webp,outputs/03_anonymisation/03_nullface/images/day4/members/cathal/18_0466.webp,1,0.28116,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/onanong/19_0261.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/19_0261.webp,0,0.24122,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/allie/13_0245.webp,outputs/03_anonymisation/03_nullface/images/day4/members/allie/13_0245.webp,4,0.819915,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/08_0483.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/08_0483.webp,0,0.317555,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/florian/14_0293.webp,outputs/03_anonymisation/03_nullface/images/day2/members/florian/14_0293.webp,9,3.667969,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/klaus/12_0153.webp,outputs/03_anonymisation/03_nullface/images/day2/members/klaus/12_0153.webp,0,0.278411,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/tien/19_0472.webp,outputs/03_anonymisation/03_nullface/images/day2/members/tien/19_0472.webp,8,9.827402,moderate_visual_risk,medium,"Material change likely tied to partial-face corruption, blockiness, or unstable synthesis."
day3/members/florian/14_0452.webp,outputs/03_anonymisation/03_nullface/images/day3/members/florian/14_0452.webp,1,1.651792,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/cathal/18_0053.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/18_0053.webp,5,1.416811,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/onanong/15_0609.webp,outputs/03_anonymisation/03_nullface/images/day3/members/onanong/15_0609.webp,0,0.290337,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/tien/18_0251.webp,outputs/03_anonymisation/03_nullface/images/day3/members/tien/18_0251.webp,8,2.461173,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/werner/10_0493.webp,outputs/03_anonymisation/03_nullface/images/day3/members/werner/10_0493.webp,4,0.432979,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/bjorn/15_0707.webp,outputs/03_anonymisation/03_nullface/images/day3/members/bjorn/15_0707.webp,0,0.263355,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/werner/18_0011.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/18_0011.webp,5,1.45317,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/cathal/09_0099.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/09_0099.webp,4,1.191036,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/onanong/11_0590.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/11_0590.webp,1,1.214057,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/bao/10_0060.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bao/10_0060.webp,2,1.468063,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/luca/18_0188.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/18_0188.webp,0,0.29484,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/werner/17_0457.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/17_0457.webp,0,0.282507,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/bao/13_0536.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bao/13_0536.webp,7,1.264766,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/bjorn/10_0195.webp,outputs/03_anonymisation/03_nullface/images/day3/members/bjorn/10_0195.webp,3,1.693821,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/florian/11_0305.webp,outputs/03_anonymisation/03_nullface/images/day4/members/florian/11_0305.webp,5,11.267063,moderate_visual_risk,medium,"Material change likely tied to partial-face corruption, blockiness, or unstable synthesis."
day3/members/tien/17_0282.webp,outputs/03_anonymisation/03_nullface/images/day3/members/tien/17_0282.webp,0,0.317338,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/cathal/15_0606.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/15_0606.webp,0,0.32685,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/onanong/11_0537.webp,outputs/03_anonymisation/03_nullface/images/day3/members/onanong/11_0537.webp,2,1.476897,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/cathal/20_0290.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/20_0290.webp,3,0.96563,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/werner/17_0005.webp,outputs/03_anonymisation/03_nullface/images/day3/members/werner/17_0005.webp,1,0.644097,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/luca/10_0668.webp,outputs/03_anonymisation/03_nullface/images/day3/members/luca/10_0668.webp,4,1.602747,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/15_0585.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/15_0585.webp,1,0.279803,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/florian/14_0717.webp,outputs/03_anonymisation/03_nullface/images/day2/members/florian/14_0717.webp,1,1.115207,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/florian/20_0281.webp,outputs/03_anonymisation/03_nullface/images/day3/members/florian/20_0281.webp,5,1.340621,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/bjorn/15_0170.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/15_0170.webp,1,0.335865,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/stevan/10_0720.webp,outputs/03_anonymisation/03_nullface/images/day4/members/stevan/10_0720.webp,7,1.117115,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/stevan/10_0629.webp,outputs/03_anonymisation/03_nullface/images/day4/members/stevan/10_0629.webp,3,0.738399,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/bao/13_0504.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bao/13_0504.webp,7,1.246492,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/stevan/10_0281.webp,outputs/03_anonymisation/03_nullface/images/day2/members/stevan/10_0281.webp,1,0.502351,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/florian/17_0490.webp,outputs/03_anonymisation/03_nullface/images/day3/members/florian/17_0490.webp,4,2.22649,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/bjorn/12_0518.webp,outputs/03_anonymisation/03_nullface/images/day2/members/bjorn/12_0518.webp,1,0.647515,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/werner/10_0429.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/10_0429.webp,7,0.681279,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/klaus/19_0493.webp,outputs/03_anonymisation/03_nullface/images/day2/members/klaus/19_0493.webp,5,1.348108,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/werner/20_0007.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/20_0007.webp,6,6.934616,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/stevan/20_0706.webp,outputs/03_anonymisation/03_nullface/images/day2/members/stevan/20_0706.webp,2,0.643745,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/14_0026.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/14_0026.webp,2,1.405201,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/tien/09_0404.webp,outputs/03_anonymisation/03_nullface/images/day1/members/tien/09_0404.webp,0,0.190222,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/onanong/16_0351.webp,outputs/03_anonymisation/03_nullface/images/day3/members/onanong/16_0351.webp,0,0.327682,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/onanong/17_0489.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/17_0489.webp,0,0.28748,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/allie/09_0677.webp,outputs/03_anonymisation/03_nullface/images/day4/members/allie/09_0677.webp,2,1.994059,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/werner/20_0141.webp,outputs/03_anonymisation/03_nullface/images/day3/members/werner/20_0141.webp,1,0.550826,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/werner/13_0365.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/13_0365.webp,0,0.306559,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/bjorn/14_0678.webp,outputs/03_anonymisation/03_nullface/images/day3/members/bjorn/14_0678.webp,4,0.561361,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/allie/10_0446.webp,outputs/03_anonymisation/03_nullface/images/day4/members/allie/10_0446.webp,3,2.549597,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/stevan/08_0330.webp,outputs/03_anonymisation/03_nullface/images/day1/members/stevan/08_0330.webp,0,0.30787,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/stevan/18_0060.webp,outputs/03_anonymisation/03_nullface/images/day3/members/stevan/18_0060.webp,11,3.788104,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/klaus/19_0688.webp,outputs/03_anonymisation/03_nullface/images/day3/members/klaus/19_0688.webp,0,0.267054,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/werner/08_0280.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/08_0280.webp,0,0.249051,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/klaus/13_0393.webp,outputs/03_anonymisation/03_nullface/images/day4/members/klaus/13_0393.webp,8,1.296848,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/19_0244.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/19_0244.webp,0,0.283917,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/klaus/14_0702.webp,outputs/03_anonymisation/03_nullface/images/day4/members/klaus/14_0702.webp,0,0.215531,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/klaus/12_0632.webp,outputs/03_anonymisation/03_nullface/images/day1/members/klaus/12_0632.webp,2,0.468623,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/bjorn/19_0152.webp,outputs/03_anonymisation/03_nullface/images/day3/members/bjorn/19_0152.webp,4,0.474564,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/onanong/10_0422.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/10_0422.webp,2,0.489023,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/tien/12_0597.webp,outputs/03_anonymisation/03_nullface/images/day2/members/tien/12_0597.webp,2,1.394495,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/florian/15_0118.webp,outputs/03_anonymisation/03_nullface/images/day2/members/florian/15_0118.webp,1,5.462737,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/tien/12_0164.webp,outputs/03_anonymisation/03_nullface/images/day3/members/tien/12_0164.webp,2,0.569363,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/bjorn/17_0327.webp,outputs/03_anonymisation/03_nullface/images/day2/members/bjorn/17_0327.webp,0,0.275897,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/allie/10_0339.webp,outputs/03_anonymisation/03_nullface/images/day1/members/allie/10_0339.webp,5,1.017542,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/cathal/14_0484.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/14_0484.webp,1,0.566451,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/cathal/18_0317.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/18_0317.webp,1,0.910672,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/cathal/10_0273.webp,outputs/03_anonymisation/03_nullface/images/day2/members/cathal/10_0273.webp,0,0.217159,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/allie/10_0201.webp,outputs/03_anonymisation/03_nullface/images/day2/members/allie/10_0201.webp,4,1.115397,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/werner/16_0328.webp,outputs/03_anonymisation/03_nullface/images/day3/members/werner/16_0328.webp,1,0.524613,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/luca/12_0481.webp,outputs/03_anonymisation/03_nullface/images/day3/members/luca/12_0481.webp,0,0.243887,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/onanong/12_0404.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/12_0404.webp,5,3.628608,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/onanong/14_0406.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/14_0406.webp,6,5.012325,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/15_0199.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/15_0199.webp,4,1.714771,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/tien/12_0017.webp,outputs/03_anonymisation/03_nullface/images/day2/members/tien/12_0017.webp,2,1.748761,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/stevan/11_0365.webp,outputs/03_anonymisation/03_nullface/images/day4/members/stevan/11_0365.webp,5,0.633509,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/tien/18_0355.webp,outputs/03_anonymisation/03_nullface/images/day3/members/tien/18_0355.webp,8,0.910979,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/florian/10_0103.webp,outputs/03_anonymisation/03_nullface/images/day2/members/florian/10_0103.webp,2,0.625687,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/09_0596.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/09_0596.webp,0,0.264576,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/werner/10_0441.webp,outputs/03_anonymisation/03_nullface/images/day4/members/werner/10_0441.webp,0,0.299949,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/bao/08_0595.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bao/08_0595.webp,0,0.270164,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/luca/17_0072.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/17_0072.webp,0,0.311487,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/bjorn/19_0607.webp,outputs/03_anonymisation/03_nullface/images/day3/members/bjorn/19_0607.webp,0,0.274676,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/werner/18_0289.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/18_0289.webp,0,0.231093,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/bao/12_0423.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bao/12_0423.webp,0,0.221824,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/allie/09_0673.webp,outputs/03_anonymisation/03_nullface/images/day1/members/allie/09_0673.webp,2,8.957935,moderate_visual_risk,medium,"Material change likely tied to partial-face corruption, blockiness, or unstable synthesis."
day2/members/werner/19_0608.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/19_0608.webp,0,0.320222,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/florian/13_0005.webp,outputs/03_anonymisation/03_nullface/images/day4/members/florian/13_0005.webp,6,1.0827,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/stevan/11_0456.webp,outputs/03_anonymisation/03_nullface/images/day1/members/stevan/11_0456.webp,0,0.131791,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/onanong/16_0168.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/16_0168.webp,0,0.279785,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/bjorn/08_0088.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/08_0088.webp,0,0.241663,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/luca/18_0250.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/18_0250.webp,2,0.732187,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/cathal/11_0012.webp,outputs/03_anonymisation/03_nullface/images/day2/members/cathal/11_0012.webp,4,1.47432,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/stevan/19_0205.webp,outputs/03_anonymisation/03_nullface/images/day1/members/stevan/19_0205.webp,0,0.326515,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/cathal/09_0355.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/09_0355.webp,4,1.964147,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/luca/13_0250.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/13_0250.webp,1,1.255606,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/klaus/15_0547.webp,outputs/03_anonymisation/03_nullface/images/day1/members/klaus/15_0547.webp,0,0.321379,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/florian/20_0151.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/20_0151.webp,0,0.262487,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/cathal/14_0708.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/14_0708.webp,6,1.822202,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/allie/18_0433.webp,outputs/03_anonymisation/03_nullface/images/day3/members/allie/18_0433.webp,5,1.186207,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/klaus/17_0530.webp,outputs/03_anonymisation/03_nullface/images/day3/members/klaus/17_0530.webp,0,0.271502,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/klaus/18_0506.webp,outputs/03_anonymisation/03_nullface/images/day2/members/klaus/18_0506.webp,4,0.772099,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/florian/10_0427.webp,outputs/03_anonymisation/03_nullface/images/day4/members/florian/10_0427.webp,2,0.881619,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/cathal/14_0490.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/14_0490.webp,8,2.481246,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/bjorn/14_0135.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/14_0135.webp,7,0.91343,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/onanong/11_0615.webp,outputs/03_anonymisation/03_nullface/images/day2/members/onanong/11_0615.webp,0,0.309028,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/werner/17_0039.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/17_0039.webp,0,0.310927,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/bjorn/12_0222.webp,outputs/03_anonymisation/03_nullface/images/day3/members/bjorn/12_0222.webp,0,0.229637,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/bjorn/11_0031.webp,outputs/03_anonymisation/03_nullface/images/day2/members/bjorn/11_0031.webp,5,1.194282,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/bjorn/10_0048.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/10_0048.webp,2,0.789994,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
