relative_path,method,objective_mode,SSIM,LPIPS
day4/members/luca/14_0018.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.985457389714747,0.014129274524748325
day1/members/bjorn/10_0501.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9843935735535977,0.017410267144441605
day1/members/allie/15_0458.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9894710548641489,0.009542613290250301
day4/members/klaus/14_0224.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.981829523483048,0.019669564440846443
day1/members/stevan/11_0011.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.991375685035326,0.005083022173494101
day1/members/cathal/13_0040.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9642966824887967,0.06517728418111801
day2/members/bjorn/20_0121.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9847975749862576,0.016331316903233528
day4/members/stevan/10_0044.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9829950402971838,0.02088862843811512
day1/members/tien/13_0571.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9916755356180182,0.010490823537111282
day1/members/tien/14_0211.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9844724629607312,0.012926222756505013
day2/members/cathal/19_0198.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day3/members/stevan/18_0537.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9849206229473406,0.016027478501200676
day2/members/florian/12_0439.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/allie/11_0505.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.984693722606718,0.013079075142741203
day3/members/stevan/08_0717.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9929962607787698,0.0046994974836707115
day3/members/werner/08_0594.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9926312087043042,0.004324846900999546
day2/members/klaus/18_0665.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9913620750809667,0.005970344878733158
day4/members/allie/09_0451.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9894211456567298,0.009806569665670395
day3/members/allie/10_0210.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day4/members/klaus/12_0644.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9826651739370922,0.01893208920955658
day2/members/allie/10_0243.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9902315741393456,0.011426400393247604
day3/members/stevan/17_0661.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9833536217458695,0.01639786921441555
day1/members/klaus/16_0531.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9909551099667319,0.010436959564685822
day2/members/luca/17_0249.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/cathal/14_0361.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9917696003624578,0.006353916134685278
day4/members/werner/14_0045.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9879554747512843,0.013168565928936005
day3/members/tien/11_0464.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9862455651518403,0.021288108080625534
day3/members/werner/10_0468.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9930318572219251,0.0036293622106313705
day3/members/allie/12_0237.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day1/members/stevan/10_0250.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9899941362467692,0.008512688800692558
day2/members/tien/18_0209.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9931350547866037,0.0044171460904181
day2/members/allie/17_0331.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.988085915173671,0.01386420987546444
day1/members/onanong/16_0577.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9932452916999939,0.00411632377654314
day2/members/allie/11_0188.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9852336989799705,0.016080519184470177
day3/members/stevan/20_0667.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9851859486780267,0.019379552453756332
day4/members/luca/18_0590.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9902601967276685,0.007438688073307276
day1/members/onanong/18_0512.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9834215517728039,0.027863923460245132
day2/members/tien/20_0019.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9858253032602518,0.016626417636871338
day2/members/cathal/14_0312.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9854519913387083,0.012326475232839584
day2/members/bjorn/19_0139.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9895314145737405,0.01018906757235527
day2/members/klaus/10_0219.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9908087132131582,0.006456626579165459
day2/members/onanong/14_0331.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9885235510467577,0.00994523148983717
day1/members/luca/19_0006.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9924287418481733,0.0063166432082653046
day4/members/onanong/10_0182.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9900397221378757,0.006470454856753349
day3/members/onanong/16_0319.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9956013548031093,0.0015838085673749447
day2/members/werner/12_0480.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9869917715928603,0.01423600036650896
day1/members/tien/19_0050.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day3/members/florian/20_0698.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9870926834797528,0.011225957423448563
day3/members/cathal/08_0097.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/werner/20_0389.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day3/members/onanong/14_0121.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day3/members/werner/12_0583.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/onanong/10_0518.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9829477652225064,0.019266612827777863
