fold,relative_path,policy_category,selected_method,selection_source,score,privacy,utility
5,day4/members/bjorn/14_0135.webp,small_face,blur,train_fold_category,0.8661435021689486,1.0,0.5878341198580199
5,day4/members/bjorn/14_0715.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8685436717892454,1.0,0.5898659993954425
5,day4/members/bjorn/15_0170.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8810391766992135,1.0,0.6302242892716904
5,day4/members/cathal/09_0257.webp,medium_face,blur,train_fold_category,0.6441674332815757,0.5,0.6814498482832323
5,day4/members/cathal/09_0426.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day4/members/cathal/12_0648.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.8260201830344831,0.9523809523809524,0.5287582447608938
5,day4/members/cathal/13_0074.webp,medium_face,blur,train_fold_category,0.8743380618942425,1.0,0.6124847962853578
5,day4/members/cathal/13_0210.webp,mixed_scale_face,layered_blur_downscale_noise,train_fold_category,0.7884613638018796,0.875,0.5329117853792757
5,day4/members/cathal/13_0418.webp,medium_face,blur,train_fold_category,0.8713043934693523,1.0,0.6058334536196226
5,day4/members/cathal/13_0470.webp,small_face,blur,train_fold_category,0.8172228061275045,0.8333333333333334,0.6986550302395997
5,day4/members/cathal/15_0410.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day4/members/cathal/17_0524.webp,no_face,no_action_copy,verified_no_face,1.0,1.0,1.0
5,day4/members/cathal/18_0466.webp,single_face,layered_blur_downscale_noise,train_fold_category,0.8795951683818185,1.0,0.6233593752432377
