relative_path,policy,selected_method,score,privacy,utility,selection_reason
day1/members/luca/08_0225.webp,privacy_constrained_pareto,reverse_personalization,0.8525740191897857,1.0,0.8419133972990279,maximum_utility_after_privacy_quality_gates
day1/members/luca/08_0225.webp,privacy_verifying_cascade,blur,0.8802372838663618,1.0,0.6315711217493744,first_candidate_passing_privacy_and_quality
day1/members/allie/14_0135.webp,current_condition_policy,layered_blur_downscale_noise,0.8393245385866211,0.9333333333333333,0.6030028428777726,existing_integrated_route
day1/members/allie/14_0135.webp,privacy_constrained_pareto,reverse_personalization,0.8335066626523407,1.0,0.7783555421742113,maximum_utility_after_privacy_quality_gates
day1/members/allie/14_0135.webp,privacy_verifying_cascade,diffusion_low_step,0.8256661628726636,1.0,0.609618392151855,first_candidate_passing_privacy_and_quality
day1/members/allie/10_0099.webp,current_condition_policy,layered_blur_downscale_noise,0.8722976455274727,1.0,0.6032814758006545,existing_integrated_route
day1/members/allie/10_0099.webp,privacy_constrained_pareto,blur,0.8775491044413752,1.0,0.6246674568277361,maximum_utility_after_privacy_quality_gates
day1/members/allie/10_0099.webp,privacy_verifying_cascade,blur,0.8775491044413752,1.0,0.6246674568277361,first_candidate_passing_privacy_and_quality
day4/members/bao/08_0028.webp,current_condition_policy,no_action_copy,1.0,1.0,1.0,verified_no_face
day4/members/bao/08_0028.webp,privacy_constrained_pareto,no_action_copy,1.0,1.0,1.0,verified_no_face
day4/members/bao/08_0028.webp,privacy_verifying_cascade,no_action_copy,1.0,1.0,1.0,verified_no_face
day1/members/bjorn/18_0340.webp,current_condition_policy,no_action_copy,1.0,1.0,1.0,verified_no_face
day1/members/bjorn/18_0340.webp,privacy_constrained_pareto,no_action_copy,1.0,1.0,1.0,verified_no_face
day1/members/bjorn/18_0340.webp,privacy_verifying_cascade,no_action_copy,1.0,1.0,1.0,verified_no_face
day1/members/luca/15_0236.webp,current_condition_policy,layered_blur_downscale_noise,0.8671730159414933,1.0,0.5845387464103343,existing_integrated_route
day1/members/luca/15_0236.webp,privacy_constrained_pareto,nullface,0.8096161265136894,1.0,0.6928163797759435,maximum_utility_after_privacy_quality_gates
