protocol,model,subgroup,precision,recall,f1,f2,specificity,exploratory_oapr_detector_score,oapr_deployment_detector_score,recall_floor,passes_recall_floor,image_count,tp,fp,fn,source_table,adopted_primary
01_baseline_500,fusion_rfdetr_scrfd10g,no_face,0.0,0.0,0.0,0.0,0.8832116788321168,0.8832116788321168,0.08832116788321169,0.85,,137,0,16,0,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,very_small_or_distant_face,0.8202247191011236,0.9012345679012346,0.8588235294117647,0.8837772397094431,,0.882530823398856,0.8887692509732756,0.85,,40,73,16,8,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,edge_or_partial_face,0.7125581395348837,0.9364303178484108,0.809297411516112,0.8810674028065332,,0.8822598734339834,0.9002023712565888,0.85,,193,766,309,52,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,large_face,0.8709677419354839,0.8852459016393442,0.8780487804878049,0.8823529411764705,,0.8820188053810734,0.8830948455532399,0.85,,28,54,8,7,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_scrfd10g,multi_face,0.721616420782553,0.9328358208955224,0.81374321880651,0.8812470625097916,,0.8819407303619723,0.8988166912877927,0.85,,276,1125,434,81,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,high_clutter,0.6555819477434679,0.9566724436741768,0.7780126849894291,0.8761904761904762,,0.881898454409919,0.9064429022101808,0.85,,190,552,290,25,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fixed_fusion_yolo11s1280_scrfd10g,low_light_or_dim,0.8893129770992366,0.879245283018868,0.8842504743833018,0.8812405446293496,,0.8815033502680133,0.8807508678295253,0.85,,100,233,29,32,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,low_light_or_dim,0.9274193548387096,0.8679245283018868,0.8966861598440545,0.879204892966361,,0.881064418841111,0.8766941021216876,0.85,,100,230,18,35,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,rfdetr_medium_face_030,downward_egocentric_view,0.9115442278860568,0.8723098995695839,0.8914956011730205,0.8798842257597685,,0.8810297578020905,0.8781269139487773,0.85,,153,608,59,89,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,motion_blur_or_low_sharpness,0.849624060150376,0.889763779527559,0.8692307692307691,0.8814352574102964,,0.8806165550156433,0.8836676770605251,0.85,,94,113,20,14,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,low_light_or_dim,0.7914338919925512,0.906183368869936,0.8449304174950297,0.8806464981351015,,0.879395183338471,0.888324203498489,0.85,,199,425,112,44,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,multi_face,0.6879856545128512,0.9411283728536386,0.7948895027624309,0.8766184310738766,,0.879254383496758,0.8996866155746195,0.85,,556,2302,1044,144,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fixed_fusion_yolo11s1280_scrfd10g,mixed_scale_face,0.926751592356688,0.8647845468053492,0.894696387394312,0.8765060240963853,,0.8784592115077238,0.8739116206832421,0.85,,126,582,46,91,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,small_face,0.6581632653061225,0.9508599508599508,0.7778894472361809,0.8731949458483754,,0.8783476563986256,0.902174031051674,0.85,,119,387,201,20,08_sliced_rfdetr_detector_experiment,False
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,low_light_or_dim,0.8556701030927835,0.8848614072494669,0.870020964360587,0.878864887759424,,0.8782321661115787,0.8804431469612879,0.85,,199,415,70,54,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_scrfd10g,small_face,0.7300613496932515,0.9248704663212436,0.8160000000000001,0.8780127889818002,,0.8781719380781334,0.8936751353235837,0.85,,110,357,132,29,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_scrfd10g,profile_or_occluded_face,0.7237318840579711,0.9269141531322506,0.8128179043743642,0.8776362038664324,,0.878071864035351,0.894276438908368,0.85,,206,799,305,63,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_scrfd10g,profile_or_occluded_face,0.7237318840579711,0.9269141531322506,0.8128179043743642,0.8776362038664324,,0.878071864035351,0.894276438908368,0.85,,206,799,305,63,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,small_face,0.6605263157894737,0.9495586380832284,0.7790998448008277,0.8731447124304268,,0.8780407075332526,0.9015519244406525,0.85,,229,753,387,40,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,low_light_or_dim,0.8133333333333334,0.8970588235294118,0.8531468531468531,0.8789625360230547,,0.8777082819141643,0.8841622026332148,0.85,,99,183,42,21,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_scrfd10g,high_clutter,0.6728395061728395,0.9445407279029464,0.7858687815428984,0.8739576651699809,,0.8777026191399238,0.8997248400466944,0.85,,190,545,265,32,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_rfdetr_predicted_conditions,motion_blur_or_low_sharpness,0.837037037037037,0.889763779527559,0.8625954198473282,0.8786936236391912,,0.8776990153584492,0.8817235663064149,0.85,,94,113,22,14,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_scrfd10g,small_face,0.7078544061302682,0.931904161412358,0.8045726728361459,0.8764231499051233,,0.8776663137400961,0.8956289330073404,0.85,,229,739,305,54,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_scrfd10g,small_face,0.6882882882882883,0.9385749385749386,0.7941787941787942,0.8749427393495189,,0.8774472374472375,0.8976382237399186,0.85,,119,382,173,25,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,mixed_scale_face,0.932475884244373,0.861812778603269,0.8957528957528957,0.8750754375377188,,0.877364118454786,0.8721947539009918,0.85,,126,580,42,93,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,low_light_or_dim,0.8949671772428884,0.8720682302771855,0.8833693304535637,0.876553793399057,,0.8771834000178504,0.8754795157542237,0.85,,199,409,48,60,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,rfdetr_medium_face_030,mixed_scale_face,0.9294871794871796,0.861812778603269,0.8943716268311488,0.8745476477683958,,0.87671993074863,0.8717639359829418,0.85,,126,580,44,93,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_predicted_conditions,mixed_scale_face,0.9294871794871796,0.861812778603269,0.8943716268311488,0.8745476477683958,,0.87671993074863,0.8717639359829418,0.85,,126,580,44,93,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,mixed_scale_face,0.9367909238249594,0.8588410104011887,0.8961240310077518,0.8733756421879724,,0.8759567568952066,0.8702696596902617,0.85,,126,578,39,95,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,multi_face,0.7145557655954632,0.927228127555192,0.80711743772242,0.87513505170551,,0.8759332189010263,0.8929376223967986,0.85,,556,2268,906,178,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,high_clutter,0.64568345323741,0.9522546419098143,0.7695605573419079,0.869670542635659,,0.8759240019005974,0.9009514982240351,0.85,,360,1077,591,54,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fixed_fusion_yolo11s1280_scrfd10g,very_small_or_distant_face,0.6818181818181818,0.9375,0.7894736842105263,0.872093023255814,,0.8749252392344498,0.8955800739957716,0.85,,12,15,7,1,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,high_clutter,0.674492385786802,0.9398762157382848,0.7853712596970815,0.8713114754098361,,0.8747115937328357,0.8961966476610244,0.85,,360,1063,513,68,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fixed_fusion_yolo11s1280_scrfd10g,low_light_or_dim,0.8161434977578476,0.8921568627450981,0.8524590163934427,0.875842155919153,,0.8746310646584592,0.8804768495398868,0.85,,99,182,41,22,08_sliced_rfdetr_detector_experiment,False
combined_1000,rfdetr_medium_face_030,downward_egocentric_view,0.8813314037626628,0.8724928366762178,0.8768898488120951,0.8742463393626185,,0.8744759464188316,0.8738150690564624,0.85,,242,609,82,89,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_rfdetr_predicted_conditions,very_small_or_distant_face,0.8673469387755102,0.8762886597938144,0.8717948717948717,0.8744855967078188,,0.8742710406922484,0.8749437219204851,0.85,,52,85,13,12,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fixed_fusion_yolo11s1280_scrfd10g,very_small_or_distant_face,0.8658536585365854,0.8765432098765432,0.8711656441717791,0.874384236453202,,0.8741298633163563,0.8749345113867121,0.85,,40,71,11,10,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_scrfd10g,edge_or_partial_face,0.7254335260115607,0.9205378973105136,0.8114224137931035,0.8735498839907194,,0.8737485893012658,0.8892804568506698,0.85,,193,753,285,65,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_scrfd10g,mixed_scale_face,0.7363344051446945,0.916,0.8163992869875223,0.8733790999237224,,0.87313326226135,0.8873782154954001,0.85,,45,229,82,21,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,outdoor_or_vehicle_scene,0.52,1.0,0.6842105263157895,0.8441558441558442,,0.8730526315789474,0.9130389610389611,0.85,,23,13,12,0,08_sliced_rfdetr_detector_experiment,False
combined_1000,fixed_fusion_yolo11s1280_scrfd10g,very_small_or_distant_face,0.8269230769230769,0.8865979381443299,0.8557213930348259,0.8739837398373984,,0.8729113157448286,0.8774769024454717,0.85,,52,86,18,11,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_rfdetr_predicted_conditions,large_face,0.9454545454545454,0.8524590163934426,0.8965517241379309,0.8695652173913044,,0.8727817462356751,0.8660351195490184,0.85,,28,52,3,9,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,low_light_or_dim,0.8564593301435407,0.8774509803921569,0.8668280871670703,0.8731707317073171,,0.8726960920610236,0.8742817531960853,0.85,,99,179,30,25,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,small_face,0.6323529411764706,0.9508599508599508,0.7595682041216879,0.8638392857142857,,0.8711863132070371,0.8972540836051864,0.85,,119,387,225,20,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,edge_or_partial_face,0.6787517209729234,0.9331230283911672,0.7858660998937301,0.8680596314121376,,0.8708716655249836,0.8914200484045856,0.85,,376,1479,700,106,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,medium_face,0.6406396989651929,0.9471488178025036,0.7643097643097644,0.8644325971058645,,0.8707881425455877,0.8958188507446128,0.85,,223,681,382,38,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,very_small_or_distant_face,0.85,0.8762886597938144,0.8629441624365483,0.8709016393442623,,0.8703236694751164,0.8723130387020449,0.85,,52,85,15,12,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,motion_blur_or_low_sharpness,0.7090909090909091,0.9212598425196852,0.8013698630136987,0.8692421991084697,,0.8700704543003109,0.8870385383240037,0.85,,94,117,48,10,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,multi_face,0.694074969770254,0.9258064516129032,0.7933655839668279,0.8678560628968853,,0.8695230865171195,0.8881457062496338,0.85,,280,1148,506,92,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_scrfd10g,large_face,0.8783783783783784,0.8666666666666667,0.87248322147651,0.8689839572192514,,0.8692919765402987,0.868417160475984,0.85,,42,65,9,10,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,very_small_or_distant_face,0.8860759493670886,0.8641975308641975,0.8749999999999999,0.86848635235732,,0.8690859899984372,0.8674575780877672,0.85,,40,70,9,11,08_sliced_rfdetr_detector_experiment,False
combined_1000,rfdetr_medium_face_030,low_light_or_dim,0.8506224066390041,0.8742004264392325,0.8622502628811776,0.8693808312128923,,0.868855083569696,0.8706377256526246,0.85,,199,410,72,59,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,medium_face,0.6726907630522089,0.9318497913769124,0.7813411078717201,0.865185950413223,,0.8683067176681438,0.8892679283035196,0.85,,223,670,326,49,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,mixed_scale_face,0.7057356608478803,0.9198266522210184,0.7986829727187207,0.8672114402451481,,0.8681316332081302,0.8852637500897371,0.85,,171,849,354,74,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,high_clutter,0.6961852861035422,0.9223826714801444,0.7934782608695653,0.8661016949152543,,0.8675368302898394,0.8856926888012616,0.85,,170,511,223,43,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,outdoor_or_vehicle_scene,0.5,1.0,0.6666666666666666,0.8333333333333334,,0.8666666666666667,0.9083333333333334,0.85,,18,4,4,0,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,outdoor_or_vehicle_scene,0.5,1.0,0.6666666666666666,0.8333333333333334,,0.8666666666666667,0.9083333333333334,0.85,,23,13,13,0,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_scrfd10g,multi_face,0.7254965809182676,0.910874897792314,0.8076853362334603,0.8665888759237652,,0.866539675715196,0.8812655606377722,0.85,,556,2228,843,218,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_scrfd10g,very_small_or_distant_face,0.8333333333333334,0.8762886597938144,0.8542713567839196,0.8673469387755103,,0.8664888013952926,0.8697576968931903,0.85,,52,85,17,12,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,downward_egocentric_view,0.707641196013289,0.9167862266857962,0.79875,0.865619073421837,,0.8663626669470965,0.8830799353025558,0.85,,153,639,264,58,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,high_clutter,0.6649484536082474,0.9314079422382672,0.7759398496240602,0.8622994652406417,,0.8658949702217135,0.8874848741258589,0.85,,170,516,260,38,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,large_face,0.912280701754386,0.8524590163934426,0.8813559322033898,0.8637873754152824,,0.8656654138820237,0.8612732746849969,0.85,,28,52,5,9,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,large_face,0.912280701754386,0.8524590163934426,0.8813559322033898,0.8637873754152824,,0.8656654138820237,0.8612732746849969,0.85,,28,52,5,9,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,multi_face,0.72400513478819,0.9096774193548388,0.806290207290922,0.8652961030991103,,0.8652633878821947,0.8800148618342419,0.85,,280,1128,430,112,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_scrfd10g,high_clutter,0.6861842105263158,0.9221927497789568,0.7868728781591854,0.862839179351423,,0.8647619279487498,0.8837535032468092,0.85,,360,1043,477,88,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,all_images,0.6032528339083292,0.9532710280373832,0.7389073347419257,0.8541521284019541,,0.8646782853006133,0.8934894837156204,0.85,True,500,1224,805,60,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,low_light_or_dim,0.7419354838709677,0.9019607843137256,0.8141592920353982,0.8646616541353385,,0.8640078811998679,0.8766334717248532,0.85,,99,184,64,20,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_sliced_yolo_predicted_conditions,very_small_or_distant_face,0.8571428571428571,0.865979381443299,0.8615384615384615,0.8641975308641976,,0.8639854990370455,0.8646502663684795,0.85,,52,84,14,13,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,edge_or_partial_face,0.7079256360078278,0.9129337539432176,0.7974648663543675,0.8629532442748092,,0.8635657202524661,0.8799378147325766,0.85,,376,1447,597,138,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,all_images,0.6299582463465553,0.9400311526479752,0.7543749999999999,0.8557855927396485,,0.8626098238558393,0.8879624720407515,0.85,True,500,1207,709,77,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_scrfd10g,medium_face,0.6856846473029046,0.9193324061196104,0.7855020796197267,0.8606770833333331,,0.8625100486129691,0.8813037995413705,0.85,,223,661,303,58,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,downward_egocentric_view,0.7411347517730497,0.8995695839311334,0.8127025275437461,0.8626857457347276,,0.8620093366184782,0.8745051411662236,0.85,,153,627,219,70,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,large_face,0.8441558441558441,0.8666666666666667,0.8552631578947368,0.8620689655172414,,0.8615647072226019,0.8632661591282281,0.85,,42,65,12,10,08_sliced_rfdetr_detector_experiment,False
combined_1000,rfdetr_medium_face_030,outdoor_or_vehicle_scene,0.6666666666666666,0.9230769230769232,0.7741935483870968,0.8571428571428572,,0.860215053763441,0.880952380952381,0.85,,23,12,6,1,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_predicted_conditions,very_small_or_distant_face,0.8846153846153846,0.8518518518518519,0.8679245283018868,0.8582089552238806,,0.8591463742407138,0.8567174809712124,0.85,,40,69,9,12,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,rfdetr_medium_face_030,motion_blur_or_low_sharpness,0.7832167832167832,0.8818897637795275,0.8296296296296297,0.8602150537634409,,0.8589574321857788,0.8666037882192316,0.85,,94,112,31,15,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,rfdetr_medium_face_030,large_face,0.8813559322033898,0.8524590163934426,0.8666666666666666,0.8580858085808581,,0.8589006205427434,0.8567554060212912,0.85,,28,52,7,9,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_scrfd10g,all_images,0.6490463215258856,0.927570093457944,0.7637063161269638,0.8542533352460193,,0.858751771931993,0.8813885267117569,0.85,True,500,1191,644,93,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,mixed_scale_face,0.7280701754385965,0.8992416034669556,0.8046534173533688,0.8588576158940399,,0.858477414135723,0.8720284637708907,0.85,,171,830,310,93,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,mixed_scale_face,0.7014925373134329,0.9078751857355126,0.7914507772020726,0.8574235195060343,,0.8581308187599447,0.8746240043359351,0.85,,126,611,260,62,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fixed_fusion_yolo11s1280_scrfd10g,motion_blur_or_low_sharpness,0.7724137931034483,0.8818897637795275,0.8235294117647058,0.8575803981623276,,0.8563520787082142,0.8648648253076197,0.85,,94,112,33,15,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fixed_fusion_yolo11s1280_scrfd10g,large_face,0.9272727272727272,0.8360655737704918,0.8793103448275862,0.8528428093645486,,0.855997481884989,0.8493805980192296,0.85,,28,51,4,10,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_sliced_yolo_predicted_conditions,motion_blur_or_low_sharpness,0.8208955223880597,0.8661417322834646,0.842911877394636,0.8566978193146418,,0.855809647571717,0.8592561330517184,0.85,,94,110,24,17,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,all_images,0.6179006085192698,0.9347909474491752,0.7440085483132346,0.8478291121625382,,0.8554063137721996,0.8813614547345254,0.85,True,1000,2437,1507,170,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,very_small_or_distant_face,0.8625,0.8518518518518519,0.8571428571428572,0.8539603960396039,,0.854239417989418,0.8534438027136048,0.85,,40,69,11,12,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,edge_or_partial_face,0.6730769230769231,0.9126466753585396,0.774764803541782,0.8519961051606622,,0.8542192321761886,0.8735270575809085,0.85,,183,700,340,67,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_scrfd10g,very_small_or_distant_face,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,,0.8518518518518519,0.8518518518518519,0.85,,40,69,12,12,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_yolo11s_scrfd10g,all_images,0.6456480732956077,0.9190640583045646,0.7584678695789807,0.8473017893769007,,0.8515734126222729,0.8737818925717529,0.85,True,1000,2396,1315,211,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_scrfd10g,multi_face,0.7294973544973545,0.8895161290322581,0.8015988372093024,0.852132262051916,,0.8515349286230289,0.8641682848336822,0.85,,280,1103,409,137,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_scrfd10g,high_clutter,0.7014084507042253,0.8989169675090253,0.7879746835443038,0.8509911141490089,,0.8514305448373648,0.8671846524885412,0.85,,170,498,212,56,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_scrfd10g,motion_blur_or_low_sharpness,0.8181818181818182,0.8597014925373134,0.8384279475982532,0.8510638297872339,,0.8502311388669987,0.853390109414244,0.85,,194,288,64,47,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_sliced_yolo11s_scrfd10g,edge_or_partial_face,0.717479674796748,0.8908517350157729,0.794821277793414,0.8497833413577276,,0.8495069146882808,0.8632474305793592,0.85,,376,1412,556,173,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fixed_fusion_yolo11s1280_scrfd10g,no_face,0.0,0.0,0.0,0.0,0.8493150684931507,0.8493150684931507,0.08493150684931508,0.85,,146,0,31,0,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_scrfd10g,downward_egocentric_view,0.7484737484737485,0.8794835007173601,0.8087071240105541,0.8497366232326033,,0.8486884313162975,0.8589458061218097,0.85,,153,613,206,84,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_yolo11s_scrfd10g,outdoor_or_vehicle_scene,0.4444444444444444,1.0,0.6153846153846153,0.8,,0.8482905982905983,0.8944444444444445,0.85,,18,4,5,0,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_sliced_yolo11s_scrfd10g,outdoor_or_vehicle_scene,0.4444444444444444,1.0,0.6153846153846153,0.8,,0.8482905982905983,0.8944444444444445,0.85,,18,4,5,0,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,sliced_yolo11s_widerface_1280,outdoor_or_vehicle_scene,0.4444444444444444,1.0,0.6153846153846153,0.8,,0.8482905982905983,0.8944444444444445,0.85,,18,4,5,0,08_sliced_rfdetr_detector_experiment,False
combined_1000,cv_box_reranker_with_rfdetr_predicted_conditions,large_face,0.9253731343283582,0.8266666666666667,0.8732394366197183,0.8446866485013625,,0.8481805059210987,0.8410423088915098,0.85,,42,62,5,13,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,mixed_scale_face,0.7277167277167277,0.8855869242199108,0.7989276139410186,0.848761036741669,,0.8481350769998695,0.860593432700032,0.85,,126,596,223,77,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,very_small_or_distant_face,0.6357142857142857,0.9175257731958762,0.7510548523206751,0.8428030303030304,,0.847726894228917,0.8706639387245058,0.85,,52,89,51,8,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_yolo11s_scrfd10g,motion_blur_or_low_sharpness,0.7684210526315789,0.8716417910447761,0.8167832167832167,0.8488372093023255,,0.8476050736380666,0.8556185717678438,0.85,,194,292,88,43,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_yolo11s_scrfd10g,no_face,0.0,0.0,0.0,0.0,0.8467153284671532,0.8467153284671532,0.08467153284671533,0.85,,137,0,22,0,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_rfdetr_sliced_yolo11s_scrfd10g,all_images,0.633420365535248,0.9168556311413454,0.7492279184681903,0.8415429443596504,,0.8466051764124468,0.8696839328853119,0.85,True,500,1213,702,110,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,fusion_rfdetr_scrfd10g,single_face,0.6862745098039216,0.8974358974358975,0.7777777777777778,0.8454106280193238,,0.8464052287581699,0.8633134413185565,0.85,,78,70,32,8,08_sliced_rfdetr_detector_experiment,False
combined_1000,fusion_rfdetr_sliced_yolo11s_scrfd10g,downward_egocentric_view,0.6305418719211823,0.9169054441260746,0.7472270869819031,0.8405568689256633,,0.8458494976195424,0.8691819431054825,0.85,,242,640,375,58,08_sliced_rfdetr_detector_experiment,False
01_baseline_500,fusion_sliced_yolo11s_yolo11s_scrfd10g,edge_or_partial_face,0.7027863777089783,0.8878748370273793,0.7845622119815668,0.8434481050284864,,0.8435378348340861,0.858259308095816,0.85,,183,681,288,86,08_sliced_rfdetr_detector_experiment,False
combined_1000,rfdetr_medium_face_030,very_small_or_distant_face,0.8367346938775511,0.845360824742268,0.8410256410256411,0.8436213991769547,,0.8434144157266397,0.8440633552644681,0.85,,52,82,16,15,08_sliced_rfdetr_detector_experiment,False
02_egocentric_stress_500,cv_box_reranker_with_rfdetr_sliced_predicted_conditions,single_face,0.7472527472527473,0.8717948717948718,0.804733727810651,0.8436724565756824,,0.8425753733446041,0.8523100555358619,0.85,,78,68,23,10,08_sliced_rfdetr_detector_experiment,False
