method,relative_path,non_sensitive_ssim,full_frame_utility,SSIM,privacy_score_legacy
nullface,day1/members/klaus/10_0063.webp,0.8127817695776066,0.412763575689252,0.825527151378504,1.0
nullface,day3/members/tien/20_0155.webp,0.988724968646446,0.7674658815848521,0.978047109303413,0.8333333333333334
nullface,day1/members/onanong/08_0611.webp,0.9928024290853651,0.8711636529136857,0.9837968976833744,1.0
nullface,day4/members/stevan/13_0714.webp,0.9946058446219045,0.8912508915222388,0.9849919861270392,1.0
nullface,day2/members/florian/12_0020.webp,0.9984540420447744,0.9865186181990986,0.995484734447784,1.0
nullface,day1/members/cathal/09_0001.webp,0.9693785516446622,0.4663069186325578,0.9326138372651156,0.7
nullface,day1/members/luca/08_0225.webp,0.9980210557829983,0.9621237006242528,0.9935921900382548,1.0
nullface,day1/members/allie/14_0135.webp,0.9891465115883279,0.7595381591593091,0.9780762650320656,0.8
nullface,day1/members/allie/10_0099.webp,0.9941771372249382,0.9060013291519344,0.9857538299821736,0.75
nullface,day4/members/bao/08_0028.webp,0.998340137395318,0.9841100700138848,0.9957676187036116,1.0
nullface,day1/members/bjorn/18_0340.webp,0.9971252713580631,0.953475142647248,0.9935810543684588,1.0
nullface,day1/members/luca/15_0236.webp,0.9927840984665766,0.8454684711233142,0.9804645112127788,1.0
nullface,day2/members/florian/19_0363.webp,0.9981524506225069,0.981967479294798,0.995213795130474,1.0
nullface,day1/members/werner/18_0484.webp,0.9922698947437105,0.8283098864631486,0.974216268077817,1.0
nullface,day4/members/allie/08_0040.webp,0.7775422862736541,0.3783936947742541,0.7567873895485082,1.0
nullface,day2/members/klaus/12_0264.webp,0.998136182549704,0.9784480848150516,0.995213446260654,1.0
nullface,day1/members/florian/08_0717.webp,0.973903045690054,0.4827619845765798,0.9447905828750072,1.0
nullface,day2/members/allie/13_0355.webp,0.9984789634453373,0.985922393294361,0.9955678892290826,1.0
nullface,day1/members/bjorn/15_0004.webp,0.994599222298636,0.9066396699662992,0.9863409231237552,0.875
nullface,day2/members/klaus/10_0629.webp,0.9946610562827772,0.9137756999792,0.9845730007114688,1.0
nullface,day1/members/luca/08_0069.webp,0.9981320989633158,0.9831720294811268,0.9957208181560911,1.0
nullface,day4/members/werner/08_0337.webp,0.996264424420751,0.9418164035306762,0.9894938971850058,1.0
nullface,day2/members/werner/17_0115.webp,0.9963421478738024,0.9388022887520092,0.9874750765039716,1.0
nullface,day3/members/klaus/12_0484.webp,0.999127689459676,0.9786583606100538,0.998476801802011,1.0
nullface,day4/members/stevan/13_0149.webp,0.993343410327132,0.8381656230829573,0.985679054526968,1.0
nullface,day1/members/luca/08_0716.webp,0.9955871085309926,0.9194515757867994,0.9857621790189152,1.0
nullface,day1/members/cathal/08_0346.webp,0.9975270659912319,0.9456446648383549,0.9945877274114706,1.0
nullface,day4/members/florian/10_0112.webp,0.9856014554340221,0.7787947014462746,0.9644651622557237,1.0
nullface,day1/members/florian/13_0133.webp,0.9954807393464091,0.9373000950401896,0.9875407660078748,1.0
nullface,day2/members/tien/19_0311.webp,0.9783654765864817,0.5420407389892357,0.9748407821443114,1.0
nullface,day3/members/werner/08_0688.webp,0.9949559606732045,0.9063093957854492,0.9878354365732636,1.0
nullface,day3/members/onanong/11_0042.webp,0.9869982371569092,0.6938919557987759,0.9703436908839363,1.0
nullface,day3/members/luca/18_0573.webp,0.9944087728549915,0.8648885492159055,0.9825049646046016,1.0
nullface,day3/members/allie/17_0205.webp,0.9911520678714103,0.7580887320615912,0.9808910375789932,1.0
nullface,day3/members/bjorn/18_0629.webp,0.9180804385241147,0.4323081725484179,0.8646163450968359,1.0
nullface,day3/members/florian/19_0349.webp,0.9978014077244169,0.9797820795998032,0.9946024050414676,1.0
nullface,day3/members/cathal/11_0509.webp,0.9983499955498547,0.9852763675934212,0.9959388260428876,1.0
nullface,day3/members/allie/17_0399.webp,0.9930267721242658,0.8216706223780077,0.9776321813452564,1.0
nullface,day1/members/klaus/09_0114.webp,0.9748788099443532,0.4730815604362277,0.9461631208724554,0.9
nullface,day4/members/klaus/11_0401.webp,0.9884607705927295,0.7739448232983068,0.976435978419486,1.0
nullface,day4/members/luca/14_0559.webp,0.9974603078563904,0.9586254385552326,0.9932636468244632,1.0
nullface,day2/members/bjorn/19_0429.webp,0.9980167845801354,0.9753078498127544,0.9943870317553446,1.0
nullface,day1/members/luca/12_0168.webp,0.997924059742307,0.980150942088313,0.9943469583116912,1.0
nullface,day4/members/onanong/12_0450.webp,0.9983157066435906,0.9807597612800576,0.9955691112813608,1.0
nullface,day2/members/cathal/12_0044.webp,0.9883163611841455,0.6755310756018329,0.9709654325347282,1.0
nullface,day3/members/klaus/15_0375.webp,0.99821200388502,0.985060448157172,0.9948843724178884,1.0
nullface,day1/members/onanong/10_0201.webp,0.9956317779245785,0.9337531753706064,0.9880960000459604,1.0
nullface,day2/members/florian/14_0324.webp,0.8762138958050075,0.4095917153813266,0.8191834307626532,1.0
nullface,day4/members/bao/11_0549.webp,0.9812555038136566,0.7196049528773778,0.9617355888001428,0.7222222222222222
nullface,day3/members/florian/12_0302.webp,0.9985639218884512,0.9805277432596144,0.995635107215833,1.0
nullface,day3/members/allie/12_0570.webp,0.9983958799987538,0.9697943454449682,0.9965661585013684,1.0
nullface,day3/members/tien/09_0391.webp,0.9981668133573022,0.9810679968411382,0.9952831704099292,1.0
nullface,day4/members/luca/10_0077.webp,0.931467931211659,0.4599134720912474,0.9198269441824948,1.0
nullface,day3/members/stevan/20_0090.webp,0.997914811355923,0.9770735519827136,0.9953888149709958,1.0
nullface,day3/members/klaus/18_0283.webp,0.959230793419572,0.4669591079783761,0.9339182159567524,1.0
nullface,day4/members/bjorn/08_0670.webp,0.9966816333553868,0.9564052603236732,0.9890081858320826,1.0
nullface,day3/members/luca/18_0517.webp,0.9938332351427928,0.860452104485576,0.9805982003640028,1.0
nullface,day1/members/onanong/14_0049.webp,0.9816099506752497,0.7201423782478935,0.9625145397327676,1.0
nullface,day1/members/luca/15_0372.webp,0.9856353613594028,0.7305449598565297,0.9639424191980752,1.0
nullface,day4/members/cathal/13_0418.webp,0.9937018043254967,0.8745831933841564,0.9800473252386764,1.0
nullface,day1/members/bjorn/10_0088.webp,0.9960136816380022,0.9405674421304052,0.9896690564381248,0.875
nullface,day2/members/werner/10_0252.webp,0.9749178412118537,0.5302319770076298,0.957633588715081,0.75
nullface,day4/members/bjorn/13_0126.webp,0.9930879479474188,0.8417148707623288,0.981440075897178,0.8333333333333334
nullface,day1/members/bjorn/11_0116.webp,0.9941634954080089,0.8669151461536277,0.9833812122870664,1.0
nullface,day3/members/klaus/09_0194.webp,0.9974232490151967,0.9658776185067246,0.9922892625558872,1.0
nullface,day3/members/klaus/20_0128.webp,0.9930641918680824,0.8879792740796439,0.9856540214726194,1.0
nullface,day1/members/florian/08_0341.webp,0.997915824493369,0.9781410160776542,0.9945528986536596,1.0
nullface,day3/members/cathal/12_0524.webp,0.9979031443063632,0.970067175128468,0.9957699031102818,1.0
nullface,day2/members/onanong/17_0009.webp,0.9866806769124962,0.7844564529996201,0.9793348437033264,0.5
nullface,day3/members/klaus/12_0480.webp,0.9991961472597765,0.972011343200362,0.9989062009316808,1.0
nullface,day1/members/werner/19_0255.webp,0.9919282765354831,0.8951561958181007,0.9864945606563772,1.0
nullface,day1/members/werner/13_0606.webp,0.997721377287547,0.9721220658357206,0.9943280194347623,1.0
nullface,day4/members/bjorn/10_0076.webp,0.997958932120301,0.9738531766561076,0.9947356566990224,1.0
nullface,day3/members/luca/19_0582.webp,0.9981836642161618,0.9723568746171756,0.9959221158742632,1.0
nullface,day1/members/bjorn/18_0134.webp,0.8613262445664596,0.4124666314040072,0.8249332628080145,0.5
nullface,day4/members/luca/10_0115.webp,0.9802014243306768,0.6754492361328932,0.9580531023903556,1.0
nullface,day3/members/bjorn/18_0483.webp,0.9937258718688772,0.8424721930110264,0.97960311396595,0.875
nullface,day2/members/tien/19_0512.webp,0.9526652236803966,0.4534304544013465,0.906860908802693,0.8125
nullface,day2/members/stevan/11_0452.webp,0.9733555630484926,0.5077361487696734,0.9388179825445347,0.8571428571428572
nullface,day1/members/tien/08_0068.webp,0.9982078113702707,0.9816226249593528,0.9953525025463168,1.0
nullface,day1/members/florian/18_0328.webp,0.9979272366329067,0.9765712846044938,0.9945560766332826,1.0
nullface,day2/members/onanong/18_0325.webp,0.9902689158538847,0.791102695559144,0.9716615440342428,0.6666666666666667
nullface,day2/members/cathal/10_0597.webp,0.9876259860052413,0.8006118062949712,0.969925502700912,0.75
nullface,day3/members/klaus/11_0207.webp,0.9981108867039303,0.982344751865387,0.9957029389492572,1.0
nullface,day2/members/bjorn/15_0627.webp,0.9982488257791916,0.9844549977129882,0.9954816971724104,1.0
nullface,day2/members/onanong/14_0193.webp,0.9927332729134045,0.8617480362185053,0.9781084698395356,1.0
nullface,day2/members/onanong/10_0373.webp,0.9918557800554382,0.7978710947675223,0.9735847499455442,1.0
nullface,day4/members/bao/11_0220.webp,0.9907659517294459,0.8215697053853348,0.977589715278879,1.0
nullface,day2/members/klaus/15_0590.webp,0.9985714927975486,0.9876195943745204,0.996022734664078,1.0
nullface,day1/members/werner/11_0547.webp,0.9991716002957135,0.984739527989606,0.9981085545354684,1.0
nullface,day3/members/klaus/18_0613.webp,0.9915930650715747,0.8312121558229049,0.9751622459371726,1.0
nullface,day1/members/cathal/10_0708.webp,0.9957719604670193,0.8922942098813724,0.9868876272117042,1.0
nullface,day1/members/tien/19_0392.webp,0.9284867960710171,0.4532542584110773,0.9065085168221546,0.9444444444444444
nullface,day4/members/luca/11_0464.webp,0.965251582807774,0.4934610183859559,0.9313431791116183,1.0
nullface,day3/members/allie/10_0655.webp,0.9973911665148627,0.9753160209028522,0.9935468086239893,1.0
nullface,day2/members/allie/13_0179.webp,0.9984925010744646,0.988150565133437,0.9954556847326596,1.0
nullface,day1/members/florian/15_0647.webp,0.9980285994015884,0.9821502686430694,0.9950425851063792,1.0
nullface,day2/members/klaus/12_0531.webp,0.9979803234051196,0.9764976464715808,0.9946627860033924,1.0
nullface,day1/members/bjorn/15_0586.webp,0.9983131168990359,0.981227923092166,0.9954131844466816,1.0
nullface,day1/members/bjorn/09_0318.webp,0.9978632605329452,0.973302783271866,0.994484571394716,1.0
nullface,day3/members/allie/12_0148.webp,0.9945364998718818,0.894177638717786,0.9873313583002398,1.0
nullface,day1/members/klaus/17_0521.webp,0.9756547760081381,0.512743218939339,0.9595918043471076,1.0
nullface,day2/members/luca/10_0586.webp,0.9934596980607249,0.8785144898604764,0.9807727462672022,1.0
nullface,day4/members/onanong/11_0656.webp,0.959301440192144,0.4566637220286944,0.9133274440573887,1.0
nullface,day1/members/onanong/17_0468.webp,0.9966251671591242,0.9528926627791934,0.9907671693875418,1.0
nullface,day2/members/werner/14_0229.webp,0.9976228077377133,0.9715270876291472,0.9929399101740274,1.0
nullface,day3/members/allie/18_0514.webp,0.9935322777271133,0.8570832146537419,0.9791101929211846,0.9
nullface,day1/members/bjorn/10_0130.webp,0.948457617836343,0.4677874715828078,0.9355749431656156,0.7
nullface,day2/members/onanong/16_0470.webp,0.998043096895556,0.9689914779187696,0.9951112883928334,1.0
nullface,day2/members/werner/20_0620.webp,0.9983727669607759,0.977263026709876,0.9956137562677694,1.0
nullface,day4/members/bjorn/08_0126.webp,0.997964970308464,0.9695440590747746,0.9953662370132512,1.0
nullface,day1/members/allie/10_0296.webp,0.9937178511593018,0.9066251858406568,0.9850654541121534,1.0
nullface,day1/members/tien/08_0310.webp,0.9952192845218152,0.8920386858149307,0.990490826937345,1.0
nullface,day1/members/florian/18_0375.webp,0.9979895489588744,0.9821486409081046,0.994712747405822,1.0
nullface,day1/members/bjorn/14_0017.webp,0.9980340604436161,0.980832578870774,0.9950732142204952,1.0
nullface,day4/members/luca/18_0521.webp,0.9976340824654263,0.9688618623386334,0.994674663565161,1.0
nullface,day3/members/onanong/12_0488.webp,0.9981032569995457,0.9743938447411302,0.9958554984009154,1.0
nullface,day1/members/allie/10_0546.webp,0.993108593305776,0.8698196215059797,0.9816430042438586,0.9285714285714286
nullface,day2/members/luca/20_0211.webp,0.995037605178092,0.8763559936681709,0.9851587211985032,0.75
nullface,day4/members/allie/11_0376.webp,0.9908081593535605,0.843085895563076,0.9765676880079708,1.0
nullface,day1/members/klaus/09_0268.webp,0.99173404795243,0.8303108406411841,0.9764632666800884,1.0
nullface,day1/members/tien/15_0093.webp,0.9907961393629249,0.8241407771726239,0.9771520445386148,1.0
nullface,day3/members/florian/19_0282.webp,0.9986435372422201,0.987842159779001,0.9961395812504068,1.0
nullface,day4/members/bjorn/12_0570.webp,0.9505630899205134,0.4674405987746176,0.9348811975492352,1.0
nullface,day1/members/cathal/15_0298.webp,0.9894061740211776,0.779279276640904,0.9674464909467936,1.0
nullface,day4/members/cathal/17_0524.webp,0.9984487213051793,0.9824147933176796,0.9959989042980752,1.0
nullface,day4/members/luca/14_0018.webp,0.9918686834852973,0.8148789049374525,0.9773068683718572,1.0
nullface,day1/members/bjorn/10_0501.webp,0.9763127779256684,0.5975825996365667,0.9476620676450968,1.0
nullface,day1/members/allie/15_0458.webp,0.9928553126181643,0.8327800895277075,0.9797303384549246,1.0
nullface,day4/members/klaus/14_0224.webp,0.9761461511937585,0.6127932724492895,0.9484787547860836,0.8333333333333334
nullface,day1/members/stevan/11_0011.webp,0.9960372245961929,0.936100354399756,0.9893617592383932,0.8333333333333334
nullface,day1/members/cathal/13_0040.webp,0.40735508050185487,0.2000476564338882,0.4000953128677764,1.0
nullface,day2/members/bjorn/20_0121.webp,0.9804894058123997,0.7003515238145401,0.9607371140677552,0.875
nullface,day4/members/stevan/10_0044.webp,0.9854505241319683,0.6444784373940708,0.96132587808404,1.0
nullface,day1/members/tien/13_0571.webp,0.9935356245355834,0.8556720295728784,0.9814941580954276,0.8333333333333334
nullface,day1/members/tien/14_0211.webp,0.9913778055787366,0.8276427688308015,0.975954950274518,0.9166666666666666
nullface,day2/members/cathal/19_0198.webp,0.9981756859005131,0.9823240795965656,0.9954849714136448,1.0
nullface,day3/members/stevan/18_0537.webp,0.9861556166600297,0.7206765388919052,0.9675502579357498,1.0
nullface,day2/members/florian/12_0439.webp,0.9986354904009732,0.986849378556298,0.9965604375941788,1.0
nullface,day2/members/allie/11_0505.webp,0.9874653409552878,0.660192810473726,0.9669221202093082,1.0
nullface,day3/members/stevan/08_0717.webp,0.9948593207418215,0.887693925074537,0.9889626545147088,0.8333333333333334
nullface,day3/members/werner/08_0594.webp,0.9953973842885787,0.8891722608092283,0.9872621170645663,1.0
nullface,day2/members/klaus/18_0665.webp,0.9965219504611346,0.9269054311049532,0.9890801390076778,1.0
nullface,day4/members/allie/09_0451.webp,0.9882630156472402,0.8033566432638515,0.9643326987710692,1.0
nullface,day3/members/allie/10_0210.webp,0.9976463461360917,0.9714572343261264,0.9940832168298408,1.0
nullface,day4/members/klaus/12_0644.webp,0.9800658633797129,0.6022060920534467,0.9541440675135324,1.0
nullface,day2/members/allie/10_0243.webp,0.9926065855985317,0.7503241484509373,0.9785155351254272,1.0
nullface,day3/members/stevan/17_0661.webp,0.9370130763370276,0.459437083627229,0.918874167254458,0.75
nullface,day1/members/klaus/16_0531.webp,0.9859678858847335,0.7071654870243318,0.9682517646017564,1.0
nullface,day2/members/luca/17_0249.webp,0.9984434141891033,0.9880103741065888,0.996271929189807,1.0
nullface,day2/members/cathal/14_0361.webp,0.9945485895427808,0.9044766038313286,0.9867613136082444,0.8333333333333334
nullface,day4/members/werner/14_0045.webp,0.9895360885611476,0.8015823915093552,0.9736934064804336,1.0
nullface,day3/members/tien/11_0464.webp,0.973097865879578,0.6130826179870803,0.9358667144554532,0.75
nullface,day3/members/werner/10_0468.webp,0.9965414402909357,0.9447482313504684,0.9898641093653175,1.0
nullface,day3/members/allie/12_0237.webp,0.9983909722909972,0.9870426801731916,0.996199563657886,1.0
nullface,day1/members/stevan/10_0250.webp,0.9721202372616483,0.4796123028600315,0.959224605720063,1.0
nullface,day2/members/tien/18_0209.webp,0.996870464660256,0.933626577898086,0.990950535400154,1.0
nullface,day2/members/allie/17_0331.webp,0.9806369196413116,0.662809525283486,0.958308943812669,1.0
nullface,day1/members/onanong/16_0577.webp,0.9955760437908402,0.9354256139519987,0.9896686914211864,1.0
nullface,day2/members/allie/11_0188.webp,0.9878635726214459,0.7816540875936604,0.9673680248667909,1.0
nullface,day3/members/stevan/20_0667.webp,0.984429542405691,0.6485376912763168,0.9643542236905196,1.0
nullface,day4/members/luca/18_0590.webp,0.9927438573255872,0.8750787630231822,0.9829084671142984,1.0
nullface,day1/members/onanong/18_0512.webp,0.7536918776018483,0.3679745856213041,0.7359491712426082,0.5
nullface,day2/members/tien/20_0019.webp,0.9851710813643191,0.7384574640862207,0.9666716911538564,0.75
nullface,day2/members/cathal/14_0312.webp,0.9904985682298181,0.7974468257192258,0.9710150904781588,1.0
nullface,day2/members/bjorn/19_0139.webp,0.9922061958880342,0.8427316870341202,0.9812850258846084,1.0
nullface,day2/members/klaus/10_0219.webp,0.9928234501184633,0.8467758344860576,0.982640864402394,1.0
nullface,day2/members/onanong/14_0331.webp,0.9875856659912251,0.702224429630329,0.9746744631391564,0.8333333333333334
nullface,day1/members/luca/19_0006.webp,0.995438153671914,0.9220453925080264,0.9888780202015568,0.75
nullface,day4/members/onanong/10_0182.webp,0.9950918810998366,0.9192797683326884,0.9865895998027888,1.0
nullface,day3/members/onanong/16_0319.webp,0.9942830070940184,0.9280545374110298,0.9883653927057896,0.5
nullface,day2/members/werner/12_0480.webp,0.9869068773898869,0.7153434906982312,0.962437787072446,1.0
nullface,day1/members/tien/19_0050.webp,0.9987200378635271,0.9883848551976152,0.9957374462091612,1.0
nullface,day3/members/florian/20_0698.webp,0.9952240548966511,0.8758066820656689,0.9842155171047514,1.0
nullface,day3/members/cathal/08_0097.webp,0.9977797196727463,0.978843422991626,0.994676871529654,1.0
nullface,day2/members/werner/20_0389.webp,0.9968127722071158,0.954316199952662,0.99244428837657,1.0
nullface,day3/members/onanong/14_0121.webp,0.9988193906223019,0.9914800181541512,0.9979249698154468,1.0
nullface,day3/members/werner/12_0583.webp,0.9985728214033993,0.9837857804003444,0.9976824676102573,1.0
nullface,day2/members/onanong/10_0518.webp,0.9253217285127704,0.4427133320794978,0.8854266641589956,1.0
nullface,day3/members/onanong/16_0114.webp,0.9981338334541285,0.9783731085633588,0.9952009173880724,1.0
nullface,day2/members/stevan/09_0309.webp,0.998595207139133,0.988246881248549,0.9960852108600148,1.0
nullface,day3/members/tien/11_0628.webp,0.990409513659627,0.8556049238327432,0.9743339932329036,1.0
nullface,day3/members/allie/08_0398.webp,0.9985798153389486,0.9863098611236708,0.9955404136555588,1.0
nullface,day1/members/cathal/15_0162.webp,0.9921104664822854,0.7432148909451013,0.9772769000890742,1.0
nullface,day2/members/klaus/13_0331.webp,0.9775774496467283,0.5933148804445492,0.94565587106137,1.0
nullface,day1/members/werner/11_0515.webp,0.9977370197842327,0.9621331872790287,0.9946920609845186,1.0
nullface,day3/members/stevan/10_0619.webp,0.9980773193634523,0.9779827533670092,0.995270765276318,1.0
nullface,day2/members/tien/13_0604.webp,0.9525715342103548,0.4660610768837511,0.9321221537675024,1.0
nullface,day4/members/cathal/09_0426.webp,0.997713745768564,0.9825041080448984,0.9939686601229428,1.0
nullface,day3/members/bjorn/12_0362.webp,0.998578892730015,0.9622879079044612,0.9971236091972892,1.0
nullface,day1/members/klaus/11_0523.webp,0.9959214465283922,0.9306402371206224,0.9857956947641252,1.0
nullface,day1/members/tien/10_0032.webp,0.9964950423084703,0.9284822306538942,0.9905692225208528,1.0
nullface,day1/members/onanong/11_0119.webp,0.9982369561325024,0.968928564650776,0.9959054083262124,1.0
nullface,day4/members/cathal/13_0470.webp,0.9841077607965194,0.6166914995609036,0.9742032430764658,0.75
nullface,day1/members/allie/09_0160.webp,0.9951020500183722,0.9024415099181198,0.9871377254143284,0.875
nullface,day3/members/onanong/11_0644.webp,0.9788975210678105,0.6413445865080354,0.955714944991588,1.0
nullface,day3/members/luca/20_0192.webp,0.9955939314031791,0.9077098743137392,0.9893769474857396,0.875
nullface,day3/members/luca/17_0582.webp,0.9935665044508254,0.8844106966996799,0.9814474408317824,1.0
nullface,day2/members/bjorn/17_0110.webp,0.9986976820717395,0.9902765405331182,0.9965293866515912,1.0
nullface,day2/members/allie/15_0703.webp,0.9976608462487951,0.9782080190778724,0.9939377348052364,1.0
nullface,day2/members/florian/14_0042.webp,0.9980870671603056,0.972173705019356,0.9955884940406704,1.0
nullface,day3/members/werner/19_0360.webp,0.996712466436149,0.9700129709771586,0.9927897756186748,1.0
nullface,day2/members/florian/11_0279.webp,0.9937068517825008,0.8769588158797366,0.9810306626103604,1.0
nullface,day4/members/florian/15_0498.webp,0.9981257872875187,0.9822626924328152,0.9955210481210836,1.0
nullface,day1/members/allie/12_0272.webp,0.9942132064965623,0.8786294051181238,0.9830459357641064,1.0
nullface,day3/members/tien/11_0505.webp,0.9770889425710231,0.7093849422705072,0.9491162930273804,1.0
nullface,day1/members/stevan/17_0340.webp,0.9968241113808762,0.9423770457004572,0.993170982126408,0.5
nullface,day1/members/luca/11_0691.webp,0.9984531302063075,0.985512137556244,0.99510771111358,1.0
nullface,day1/members/cathal/10_0676.webp,0.9958257153610015,0.9089889424184212,0.9859001320380466,1.0
nullface,day3/members/florian/18_0329.webp,0.9818773088771287,0.5690576359184105,0.9567768721881548,0.9444444444444444
nullface,day2/members/cathal/11_0063.webp,0.9782413867953439,0.5786781942235502,0.950392238375956,0.8333333333333334
nullface,day4/members/luca/18_0257.webp,0.9980698672205776,0.9726204747277876,0.9951404772586384,1.0
nullface,day3/members/cathal/11_0064.webp,0.9984133907228561,0.9868312275614576,0.9956478239260584,0.0
nullface,day4/members/onanong/11_0635.webp,0.9919896328024036,0.8622665116850827,0.9797494207152316,0.8
nullface,day2/members/klaus/10_0464.webp,0.7928395715320363,0.3666446648005514,0.7332893296011029,0.8333333333333334
nullface,day3/members/cathal/09_0625.webp,0.9877857724000608,0.7462472818301555,0.9722416206213708,1.0
nullface,day4/members/bao/09_0694.webp,0.9894616245227388,0.7874966119941178,0.9746400202743418,1.0
nullface,day2/members/allie/17_0093.webp,0.9859312606480312,0.7236720581148135,0.958571850616548,1.0
nullface,day3/members/werner/08_0498.webp,0.994662901182648,0.9214276210627724,0.9899589093847614,0.5
nullface,day2/members/allie/16_0153.webp,0.9877091438523115,0.7285372226287856,0.9685327006081612,1.0
nullface,day4/members/florian/11_0372.webp,0.9950153454876939,0.894579483101964,0.9840774608755112,1.0
nullface,day3/members/bjorn/12_0147.webp,0.9959412066886445,0.9265473830024646,0.9891305864741896,0.875
nullface,day1/members/werner/15_0312.webp,0.998007117032607,0.974792316832742,0.9948116974852502,1.0
nullface,day3/members/stevan/09_0144.webp,0.9963598843255171,0.9424580715798918,0.9898604672806628,1.0
nullface,day1/members/onanong/14_0681.webp,0.9884189361309944,0.7025474307998405,0.9721885021655532,1.0
nullface,day2/members/allie/17_0175.webp,0.9818738780220256,0.6963910571351639,0.9621959028869852,1.0
nullface,day2/members/tien/13_0043.webp,0.9974130424588955,0.9540022865929884,0.9933879474299516,1.0
nullface,day4/members/cathal/18_0466.webp,0.9977841658938852,0.9647461106176256,0.9945965027650352,1.0
nullface,day1/members/onanong/19_0261.webp,0.9975229058474694,0.9717065429903112,0.9945955711661856,1.0
nullface,day4/members/allie/13_0245.webp,0.9928994850418782,0.8743400382939177,0.984744849640766,0.875
nullface,day1/members/tien/08_0483.webp,0.9982207276313712,0.9863593022201044,0.9952221774220136,1.0
nullface,day2/members/florian/14_0293.webp,0.9439464961616523,0.4581156741581537,0.9162313483163076,0.9444444444444444
nullface,day2/members/klaus/12_0153.webp,0.9981619917643328,0.981657282634496,0.9956142594085023,1.0
nullface,day2/members/tien/19_0472.webp,0.8271535687298135,0.3869574639111187,0.7739149278222374,1.0
nullface,day3/members/florian/14_0452.webp,0.9778987474855961,0.6241624940643347,0.9629253723640512,1.0
nullface,day3/members/cathal/18_0053.webp,0.9901316495919273,0.8176019642170167,0.97499670901217,1.0
nullface,day3/members/onanong/15_0609.webp,0.9981786637015526,0.9837028563368586,0.9952024505234296,1.0
nullface,day3/members/tien/18_0251.webp,0.9642151793249614,0.4697228009292462,0.9394456018584924,0.9375
nullface,day3/members/werner/10_0493.webp,0.9973793137878634,0.954599477793147,0.9923041564879216,1.0
nullface,day3/members/bjorn/15_0707.webp,0.9977572425572804,0.9706888059088288,0.9944459181147212,1.0
nullface,day1/members/werner/18_0011.webp,0.9900913956607896,0.7841480206002305,0.9710099807479996,1.0
nullface,day3/members/cathal/09_0099.webp,0.9819540075037633,0.6303046423451186,0.9742640412362578,0.75
nullface,day2/members/onanong/11_0590.webp,0.990988454216524,0.8369938950851383,0.9770576834410076,1.0
nullface,day4/members/bao/10_0060.webp,0.98748635521225,0.7663738299164575,0.9678471125669088,1.0
nullface,day2/members/luca/18_0188.webp,0.9982388242967491,0.9843075351373134,0.9953371526771838,1.0
nullface,day1/members/werner/17_0457.webp,0.9979053357319758,0.972333908219086,0.9943734428812008,1.0
nullface,day4/members/bao/13_0536.webp,0.9863380453083074,0.7966268660689118,0.970309473984385,0.8571428571428572
nullface,day3/members/bjorn/10_0195.webp,0.9717907927204227,0.5245544475765218,0.961324455827711,0.8333333333333334
nullface,day4/members/florian/11_0305.webp,0.7163373920361656,0.3458969508724239,0.6917939017448479,1.0
nullface,day3/members/tien/17_0282.webp,0.9979922255832534,0.9813084340156626,0.9946373144100628,1.0
nullface,day3/members/cathal/15_0606.webp,0.9984144592192123,0.9875443959972638,0.9954256336932636,1.0
nullface,day3/members/onanong/11_0537.webp,0.9892370598965624,0.7765787050196182,0.97073790283375,1.0
nullface,day3/members/cathal/20_0290.webp,0.9911969805399271,0.8214019163008013,0.9776281935086802,1.0
nullface,day3/members/werner/17_0005.webp,0.9951394720939563,0.9230117472406308,0.9879779909841376,1.0
nullface,day3/members/luca/10_0668.webp,0.9840460090794707,0.7000631257963446,0.9698472276473576,1.0
nullface,day1/members/tien/15_0585.webp,0.997493848503303,0.950341833703638,0.9945934488334676,0.5
nullface,day2/members/florian/14_0717.webp,0.9937883514833219,0.8326302322786252,0.9829351535521348,1.0
nullface,day3/members/florian/20_0281.webp,0.9911578190646432,0.8080641552818182,0.9744708389068372,1.0
nullface,day4/members/bjorn/15_0170.webp,0.9973472730548986,0.9721787697120754,0.9930496028526123,1.0
nullface,day4/members/stevan/10_0720.webp,0.9901938140475637,0.8015437226031119,0.9756814068623176,1.0
nullface,day4/members/stevan/10_0629.webp,0.9926785821972194,0.8117719912407277,0.984773908829188,0.5
nullface,day4/members/bao/13_0504.webp,0.9863619595639502,0.7611726938556613,0.9708371100566748,0.9285714285714286
nullface,day2/members/stevan/10_0281.webp,0.9931741292098998,0.8401255594035875,0.989428495137074,1.0
nullface,day3/members/florian/17_0490.webp,0.9753400321368716,0.6226273305140861,0.942681531493451,1.0
nullface,day2/members/bjorn/12_0518.webp,0.9942552211908681,0.9141913969930942,0.9851718807452786,0.0
nullface,day1/members/werner/10_0429.webp,0.9937704665650163,0.8985785223230269,0.9855784467726044,1.0
nullface,day2/members/klaus/19_0493.webp,0.9927763879676652,0.838143725904829,0.9781586397946014,1.0
nullface,day2/members/werner/20_0007.webp,0.8626717566679702,0.4187555632197544,0.8375111264395088,1.0
nullface,day2/members/stevan/20_0706.webp,0.9954991126483543,0.8903387996294352,0.986840398408622,1.0
nullface,day1/members/tien/14_0026.webp,0.9890658954724042,0.7349280809533927,0.9743770699048704,1.0
nullface,day1/members/tien/09_0404.webp,0.9981718120342832,0.9588578476429463,0.9961811588794948,1.0
